"","POC_R0_C1","POC_R0_C2","POC_R0_C3","POC_R0_H1","POC_R0_H2","POC_R0_H3","POC_R1_C1","POC_R1_C2","POC_R1_C3","POC_R1_H1","POC_R1_H2","POC_R1_H3","POC_R3_C1","POC_R3_C2","POC_R3_C3","POC_R3_H1","POC_R3_H2","POC_R3_H3","POC_R12_C1","POC_R12_C2","POC_R12_C3","POC_R12_H1","POC_R12_H2","POC_R12_H3","POC_R24_C1","POC_R24_C2","POC_R24_C3","POC_R24_H1","POC_R24_H2","POC_R24_H3","POC_R72_C1","POC_R72_C2","POC_R72_C3","POC_R72_H1","POC_R72_H2","POC_R72_H3","POC_R120_C1","POC_R120_C2","POC_R120_C3","POC_R120_H1","POC_R120_H2","POC_R120_H3"
"Pocillopora_acuta_HIv2___RNAseq.g10520.t1",8.92797533951561,9.43241320004451,8.90829219843931,9.05235045669117,9.20849102044679,9.52228305848891,8.94190301689561,8.99029376455903,9.33784438755543,9.1318079187008,9.68678829981147,9.11926361920131,9.10897487148033,8.64472019246269,8.87662935700537,8.69548760642148,9.17430005684779,8.97846927667637,8.93328082185973,9.43910996344366,9.412237850324,8.78467415355564,8.87912762991842,8.36008663581964,9.07576582302797,9.40367316418889,9.53163017575023,8.4465354304465,9.14318656590725,8.9358567615706,8.91350709748244,9.02795873506356,8.99808081591772,8.66259904152681,8.48783663838075,8.97683906360239,8.99654405541745,9.13262214625762,9.31947117758928,8.86651420654616,8.98776105401216,8.51302518250115
"Pocillopora_acuta_HIv2___RNAseq.g10521.t1",10.1467635980694,10.4020980075139,10.4374594774724,10.0928369109373,10.1664128596646,10.3344316096276,10.4087854154234,9.19174823059015,9.88927442656335,10.8035913837391,9.98538496542727,10.469324049537,10.4996871887172,10.1824184134659,10.2641578060127,10.4797810330444,9.7093126654929,10.3190625024134,10.0354851073722,10.0363185858858,11.0410962930383,10.321874356401,9.6760647675452,10.2454579151754,10.1554814440129,10.0507328131653,10.1236520437529,10.0074079669868,9.61021544632014,9.97719460953574,10.4597947301866,10.0419156068458,10.2832990980177,9.89329936089489,9.97741602271731,9.88869367581807,11.2589805356709,10.2088799868236,9.98632711071821,10.5521071585641,9.5109888184282,10.2023385709125
"Pocillopora_acuta_HIv2___RNAseq.g10522.t1",9.9914184695173,10.2308763747132,10.2288641132107,9.88123414085149,9.97619369007502,10.155107938842,10.2425721566492,9.03461817262817,9.70870700754236,10.7107589879599,9.83259005333265,10.2835576145908,10.3130763706179,10.0023407008441,10.1143654160718,10.306329662548,9.67021590515183,10.195121504476,9.86879329279879,9.82719074948614,10.9327813354862,10.126791734618,9.45807277512309,10.0991410936571,9.93428356372386,9.89171802422607,9.95060576379479,9.85582111102989,9.44181464487162,9.79299338395147,10.336886946656,9.83680485384574,10.0514401412385,9.73927836603801,9.83087058943868,9.71007672835386,11.1266825285325,10.0183882164704,9.819562525511,10.4335212817997,9.34256691222209,10.0108527874671
"Pocillopora_acuta_HIv2___RNAseq.g10523.t1",9.65796646126608,9.72294577358676,9.62039268449833,9.59003416651049,9.81446487522237,9.60363110221827,9.85735772277512,9.68592471126105,9.71500344006468,10.3669188176058,9.78367211691303,9.95096319985001,11.0640095758775,9.99048426403713,9.74750194019442,12.8315138999767,13.6262347612422,13.6884899872136,9.63293180250834,9.86670136950573,10.085918071567,12.9646456759553,12.3837732242209,11.9761319972136,9.66946077057421,9.51737765787343,9.55944877757738,10.7637484831557,11.066408486859,11.1140260855114,9.95056294902996,9.72075975522076,9.94949130627458,10.5599927718652,10.3491726294423,10.4646488903412,9.78491510495197,9.98806435989198,10.0106713536724,10.9244541344989,10.6543987726945,10.5629637688451
"Pocillopora_acuta_HIv2___RNAseq.g10524.t1",10.1152995322309,9.8735431923721,10.1152338032576,9.87814935665862,9.83263455516045,10.2236970096241,10.0974243496755,9.85186242575925,10.018172997308,9.96860788649318,9.958435911713,10.2523463911067,10.0594604798057,9.99938577391127,9.92795194418724,9.33831532472283,9.26649817367484,9.56701373295517,10.0925581459578,10.1321278163267,10.1125801544965,10.1110694486294,10.5681888775219,10.1375544256007,10.0592508763102,9.83635427960965,10.0913064530239,10.2059527782737,10.3492563938669,10.2355682577042,10.0765086566158,9.92961171277285,10.0902728512088,9.96034783320454,9.96112634251343,10.107378730689,9.91987396862489,9.92710502929611,9.93336754295124,9.97407517377775,10.1611714611113,10.11959576643
"Pocillopora_acuta_HIv2___RNAseq.g10525.t1",11.3456839857907,11.2669059643347,11.5162926239078,11.7443537391274,11.1781025306175,11.3317187836241,11.9152312473595,11.6857175254744,11.6946639571254,12.0335272414465,11.2751909486142,11.4537401934665,12.6725591790682,12.0587562292373,12.001590559378,12.4212470416644,12.0923343953446,12.685132697575,11.527876603521,11.0789081189008,11.146560934534,12.0167087453825,11.2839462425548,11.5676104177683,12.0124329966445,11.7216233931834,11.6903903874974,11.0505900579485,11.3731951490598,11.2731789004007,11.6103234599628,11.6158554413622,11.466146685497,10.9018892597454,11.012372976476,11.200569101213,11.5870511933069,11.5607472247796,11.7446146086165,11.35651755014,10.2852778677187,11.1398977694348
"Pocillopora_acuta_HIv2___TS.g28685.t1",8.87042417647581,8.57556726844872,8.522384883134,8.90097524020428,8.6043855910703,7.86963922810825,8.19182424988824,9.15407504633407,8.32743386664161,8.37002758629241,8.68744818365774,7.85959193665144,8.38587501725016,9.12267656399794,8.54681754278498,9.29941212546698,10.0065146743741,9.84498510821302,8.9670384194209,8.30684376904408,7.18316062934518,8.57156836187468,8.35589469664645,8.93618377440844,7.81353429792926,8.01627610352595,8.05775965801023,9.78017653523675,9.41130897979917,8.95739511234602,8.17615641584148,8.99149120351901,8.77835844035988,8.32669475742634,8.9166970288473,8.39045904656732,8.37349344114954,8.66602400632278,8.89842484488528,8.13196736445907,9.44123528965416,8.99353590938527
"Pocillopora_acuta_HIv2___RNAseq.g10529.t1",10.7187810776148,10.199808361799,9.91023453337244,10.3534616819244,9.99829402336507,9.75941072793072,9.91632629277391,10.5303251864538,9.84837178901533,10.5215983680805,10.5711570979332,9.29811130059625,10.1660875329743,11.2511565652527,10.3951616582893,11.1298141531919,12.0428639858696,11.5784780695238,10.5962890036355,10.4891604870551,9.51213653948436,10.2623349499237,9.91850922189554,10.2347172934537,9.77152260676854,10.2219627785459,9.82411579164536,11.4648020285451,11.0238919854398,10.600652671087,9.70702388436086,10.8052744636499,10.1584109208421,10.5925664131782,11.0397078928256,10.6981939678688,9.3817914979382,10.271123011659,10.4107940848989,10.4323435288949,12.1244862373334,11.4301056865434
"Pocillopora_acuta_HIv2___TS.g28688.t1a",7.0232894119792,6.56506795933004,6.54293278791711,6.59434572121349,6.60481018900532,6.52120536145973,6.67764420056393,6.84265062243923,6.51383977358173,6.7400160654954,7.0446474007979,5.87018976274025,6.68473876066914,6.9836465518521,6.75057726686228,6.87430641012503,7.23259513072288,7.11688850892174,7.21687939653049,6.78384277457347,5.87018976274025,6.71969879260918,6.72234135543472,7.08039771883158,6.56861335111189,6.86163006243008,6.70000713396461,7.22123241274535,7.10536991059387,6.7172561684638,6.52898633695757,6.81021290993034,6.7546240985106,6.21094262513621,6.70834227084253,6.82967482882014,6.53815436446904,6.83518178305507,6.59743680931049,6.31609660713864,7.00756122799134,6.68847793781791
"Pocillopora_acuta_HIv2___TS.g28688.t1b",6.656786250689,6.25820497348136,6.48987066556786,6.91597841506628,5.87018976274025,5.87018976274025,5.87018976274025,6.53598324694347,5.87018976274025,5.87018976274025,6.48215206580846,5.87018976274025,5.87018976274025,5.87018976274025,5.87018976274025,5.87018976274025,6.24040191502162,5.87018976274025,6.81939477950359,6.52154416319304,6.17928688591716,5.87018976274025,5.87018976274025,5.87018976274025,5.87018976274025,6.27330312001454,6.16113266131287,6.7033703107383,5.87018976274025,5.87018976274025,5.87018976274025,6.41120456744239,6.69381350115024,5.87018976274025,6.35859578819627,5.87018976274025,5.87018976274025,6.43417436846276,5.87018976274025,5.87018976274025,6.58508835769943,5.87018976274025
"Pocillopora_acuta_HIv2___TS.g28689.t1",7.27556866763527,7.24727269444719,7.05666646253451,7.580552742854,7.61155543509204,6.6455554712073,7.2355405140666,6.9935786888824,7.49119963229614,6.92786794607178,7.74192466223149,6.91015423672167,6.52063708717923,7.45931539482798,7.10839998657758,6.76602630157651,6.39233207886591,6.33013144641158,6.96565490978446,7.92081340425085,6.79609826870113,6.94594441868367,6.72234135543472,6.50609347410467,7.25913257394906,7.25992084665446,6.86021387750917,7.57185423413704,6.65584024807993,6.9641632663409,7.1933051462516,7.31310744952579,6.99096492144147,7.16052733355052,7.02441334484263,7.11112143033419,6.99645784951872,7.66622003044609,7.42613054608001,6.73010045367618,8.15031528748019,7.33332947560067
"Pocillopora_acuta_HIv2___RNAseq.1687_t",8.56263133183587,8.5960199959085,8.55017375057858,8.5615360256193,8.38383504275714,8.8147924678441,8.78827483507632,8.66053593163969,8.78352345461354,8.42213074457041,8.41015564777371,8.49739367766682,8.27375337914729,8.39628776605573,8.63931548135259,7.89273339033008,7.36626294248871,7.75893034885406,8.53222788857898,8.71661425561471,8.85171304037035,7.60749548485377,8.56237185767845,8.3127155691501,8.43667548515256,8.43019530398411,8.46079981195153,8.48855360214721,8.50892392685076,8.56913361472667,8.48260557999652,8.63162075819244,8.40899295890067,8.59543431153586,8.69894228173232,8.35602339622582,8.63064449228504,8.2853298524371,8.67303187603909,8.02475308737939,8.93518833831731,8.52601925196324
"Pocillopora_acuta_HIv2___RNAseq.g10534.t1",9.52571797632354,9.15116363392734,9.26567457105173,9.46163812502296,8.92482162531192,8.76892982830231,9.00749827334786,9.48610458910859,8.78048560318501,8.83528866806511,9.3746096183554,8.74274695186438,8.17259503665717,9.57562072867615,8.80193174127678,8.26533609864828,8.22494656187828,7.89166438046644,9.50656903006952,9.12817623861301,8.32143924526865,7.58950046475412,7.36907042166015,7.83979504868773,8.85067261624124,8.36429264075076,8.50042285901213,9.1555662389896,8.69457630841127,7.78663823259398,8.89134975326775,9.44958195518207,9.38939162392356,8.66854613052951,9.18640374538912,9.00256935995492,8.88737404507676,9.30931165785713,9.14037798128191,7.65377628134448,9.68616094986034,9.27964678630564
"Pocillopora_acuta_HIv2___RNAseq.g10535.t1",7.32534672759423,7.10791129163905,7.38598059051994,7.64549340809456,6.69467329081211,7.01686436675914,7.18117319911582,7.47186775105781,6.60440232629128,6.96600757730317,7.27134466843117,6.87738809616001,7.35392735062466,7.44963616521884,7.15152013386162,6.76602630157651,7.06681818765769,6.75090049813881,7.2926708419633,6.73500372620103,6.88769675406814,7.18020754611216,7.50971573639209,7.2504105040358,6.94617098038428,6.98605569108601,7.1811773114033,7.16232463412791,7.6253032702486,7.19528779815784,6.97770412082584,6.76913310372171,7.10281241530102,7.15055545146517,7.67234871427327,6.6010917371134,6.80676156873319,7.346332456948,6.98114897733807,6.94196962131874,7.77798408982938,6.84805894308966
"Pocillopora_acuta_HIv2___RNAseq.g10536.t1",8.87628696108985,9.59907119042288,9.3810255534203,9.264617794533,9.86509060826977,9.8693800991008,8.86424369558588,8.79503534295997,9.90311211124089,8.76022480533975,9.43941112153246,8.92984956383397,8.92125049525645,9.13629543550839,9.57092311454138,6.84851810741879,6.64822223869986,6.66029887038195,8.94349367273635,9.40979917567935,8.92665452222932,7.1127858992786,8.25678965929028,7.01067726323094,9.66946077057421,10.2725455252525,10.1673445165434,7.74380273441078,8.90317041563064,8.58917084981963,9.31277132745758,9.69319901117178,9.48655731493006,8.53139841789263,8.28211798515102,8.88881257206666,9.75043088870962,9.29627437703272,8.9532534623498,8.39500157772801,7.50841562519125,7.83750749699297
"Pocillopora_acuta_HIv2___RNAseq.g10537.t1",8.38679237540754,8.27227771678183,8.48168325563145,8.27911344363495,8.19648497121256,8.44906322403758,8.32072654058593,8.46849551846594,8.54216753736202,8.4366578810095,8.40235196866153,8.76712277091729,8.10246078663628,8.42371472926868,8.51221493866529,8.39484915160245,8.0652395644482,7.71509142165442,8.36247711758815,8.69216720314264,8.44457286783327,8.28808787461295,8.50241157581745,8.70759146304946,8.58217306948342,8.46921973713845,8.59777818979075,8.59978066062979,8.65857968035509,8.53231409520493,8.49115052105963,8.49882314977428,8.54207017815529,8.67741913368749,8.91327542721925,8.86892172881323,8.48023054825879,8.5770227004802,8.2681860706102,9.17349477393505,7.94001354123056,8.73371770713778
"Pocillopora_acuta_HIv2___TS.g28695.t2",10.3485492578808,10.2873769588668,10.288822427553,10.2223904339716,10.4752780746085,10.3020982727903,10.4027743803255,10.3077041636693,10.4017326208301,10.2376379474335,10.5711570979332,10.531608328602,9.93087303190472,10.2683195679268,10.301267063044,10.1332207677281,9.99968654993637,10.0182193965948,10.3880898235415,10.4186588128413,10.3669067365232,10.1507559369365,10.4969578468254,10.6538680636549,10.4244802313433,10.2247430155411,10.2992083786459,10.5847827563212,10.5317339249086,10.7551898018203,10.2790957408448,10.6274060947632,10.4266176389379,10.874412486712,10.7558671479893,10.8638555584939,10.3705154150914,10.3782598986408,10.17040644282,10.6993330755872,10.4449711604421,10.7072620981201
"Pocillopora_acuta_HIv2___RNAseq.g10539.t1",11.3755488174072,11.4995452381055,11.4329354191245,11.3902404659396,11.4291155370935,11.4399749512908,11.544734553741,11.3172670591696,11.5983565894986,11.4621929747321,11.6888422996165,11.1408198782023,11.1368886030266,11.6230586148034,11.3657004004781,11.4710945152171,11.616842213157,11.5141072236507,11.765436622308,11.8582090559593,11.4984974538218,11.0305112292689,11.4081584672368,11.1887586909355,11.6699717244179,11.5251789039403,11.5427157570478,11.6781387998413,11.4149118614214,11.437159511366,11.4552339989618,11.7912242261768,11.4614055277009,11.5949836927852,11.6799675083985,11.6655686040357,11.2542737368769,11.6503573222897,11.5038342570962,11.5462394605928,11.540351903387,11.7292949049065
"Pocillopora_acuta_HIv2___RNAseq.g10540.t1",7.41866703613456,7.8225972918751,7.27271777461947,7.19833293053051,7.33970537716484,7.93078271730181,7.31715614695319,7.11409699630472,7.33394882653887,7.57697665605604,7.29058337210255,7.52685712097581,7.71072111492209,7.81511504360537,7.49245746256523,7.3302926720423,7.14117878873392,7.66963888625738,7.35203038056454,7.42235305800504,7.32492955367171,7.15376933270464,7.25345784817931,6.91560683197326,7.65345812173463,7.85093427921655,7.94433973620595,7.56342650117415,7.79927238342198,8.11864621979905,7.43185877292728,7.81449908532263,7.53214616235974,8.01490668222839,7.45368433387774,7.92793123998253,7.50738916658275,7.41341524013303,7.38706756149949,8.2478940969863,7.86696137469087,7.92838784715053
"Pocillopora_acuta_HIv2___RNAseq.g10541.t1",9.1076834275086,9.50654143428591,9.29367193935905,9.42605598657346,9.58016515289726,9.36529892812215,9.30709237026459,9.1251458558461,9.28785142824412,8.87530953832498,9.20495360786289,8.77057042357629,8.73604538303356,9.55154873335482,9.33277465688018,8.06173699582139,8.04870648849439,8.15402402798144,9.4075177517466,9.51501555922246,9.44069833033545,8.50154325988719,8.81543445640548,8.90517012955487,9.33029710174232,9.48979179073733,9.60315624995629,8.73767654345656,8.49073457269422,8.73263816600627,8.87530554060734,9.17272666512353,9.22113442058017,8.97372379753953,8.91327542721925,8.90452415036942,9.31959657565693,9.24560943165618,9.27022974902115,9.27233342427871,9.02479649256697,8.95924355410582
"Pocillopora_acuta_HIv2___RNAseq.g10542.t1",7.04902307864343,7.00802648220133,7.17033597588474,7.13804658227581,7.02133635058373,7.14173812107602,7.06297762346221,7.23016278607671,7.11653103579046,7.02628680628193,6.7117948832558,6.92609443496575,7.03585513974672,7.05657661991334,7.24242176326718,7.15671201222893,6.78296137665759,7.30679634463789,6.75733610068522,6.49822433671428,6.96064457467353,7.5619907637956,6.79749321975804,7.17657840909924,6.8033289832686,6.64404661296143,7.12289844504339,6.74286589229071,7.23839937801671,6.81398129214183,7.15625353893069,7.14131067921812,7.1668085661149,6.77493045394785,6.97622339957549,6.76075518844704,7.00779749269972,6.58634299972085,6.8205480820345,6.81347248454168,7.03030688023734,6.30561531325614
"Pocillopora_acuta_HIv2___RNAseq.g10543.t1",8.1047901952996,7.74774070171471,7.21706639188947,7.64549340809456,7.56895992031983,7.09812813220498,7.47291374186672,8.23754755590234,6.92644393633534,7.82995807490583,8.33414325813309,7.29048078580571,7.41346142174879,7.85053704701686,6.81371441927388,7.54844703871681,7.46806658758818,7.05837435970934,7.89010051084565,7.88752848273591,7.10868703419531,6.84039645792698,6.74181233746684,7.8223863072674,7.08107493161322,6.98605569108601,7.08209666019365,7.44800430898216,7.16065386548839,7.11969798142534,7.4796593995731,7.32101682144252,8.00116437519228,6.66123816123344,7.08512081258821,7.06115147791977,7.45692958575433,7.70078592630121,7.70664883327064,6.66108985942029,7.27805376458445,7.25303327818215
"Pocillopora_acuta_HIv2___TS.g28701.t1",8.81957166109365,8.66723668096742,8.81734243552074,8.78234567819176,8.66569298472599,8.78053781814897,8.83736876562913,8.76764889163802,8.74037796752403,8.213298014637,8.8606068800305,8.68537022190838,8.51414100182703,8.69019179707201,8.67713556291235,8.1795705982249,8.09769364267153,8.26060569634344,8.55932438959724,9.04923699758439,8.63461732635693,8.03416893220892,8.506491514011,8.33660868628106,9.06865722916721,8.7111134621917,8.79259975375173,8.26899444216951,8.63816942466795,8.58119091477808,8.73628646478305,8.92016669241571,8.95620039816579,8.5248275918711,8.66660689563282,8.62427220529051,8.67734315850888,8.92379569332005,8.8283573712814,8.50494098092137,8.44387025646451,8.47328654997218
"Pocillopora_acuta_HIv2___RNAseq.g10545.t1",9.74136991163832,9.45901923209748,9.41111718145904,9.7025913003825,9.53438942771524,9.68821375069638,9.72998369773035,9.78728999238924,9.65239605012959,8.95456073420437,8.94239493336802,9.39638300124821,9.98801591904507,9.62257892880888,9.61476120210378,10.1292156335801,10.2843246661216,10.3308881000792,9.60769059117981,9.57559389580904,9.9894520390226,10.6725036629567,10.1953159347792,10.170141338758,9.34600426694272,9.4944267060278,9.56860228327178,10.442078222318,10.2927448921711,10.3514765817389,9.60670795510989,9.44958195518207,9.39162459395417,10.1622034318424,10.1496721405415,10.0613911623866,9.73287173860372,9.39980301061388,9.64366378196462,10.3221867502014,10.3002968086545,10.0785203839351
"Pocillopora_acuta_HIv2___RNAseq.g10546.t1",12.3410982704408,12.3306016182195,12.1356090479722,12.3353590740598,11.938566162839,11.6826714101864,12.2211421062467,12.14258353798,11.66056733552,12.3859359466012,12.3846767961434,12.6836113613775,12.3087095347197,12.3785269029399,12.3418491004039,12.8495315893854,12.9893148166068,12.6532585167664,12.5085123165592,12.3095491199812,12.2314508651729,12.8138684198842,12.5998337686771,12.9578247773399,12.1717374454463,11.9263608022435,11.8167160942368,12.5836925790477,12.5524249284855,11.8732793659947,12.1607724691841,11.9733098307482,12.1731271510521,12.0930880013907,12.3143129594344,12.1418639976011,11.9215627130779,12.0882349299707,11.9150251083786,11.4437395859749,12.7353481172174,12.3189065170505
"Pocillopora_acuta_HIv2___RNAseq.g10547.t1",7.47118651731833,7.02294104297997,7.37614769978466,7.34070028744852,7.43110963922492,7.3271126859097,7.33664107933334,7.0853285396697,7.29579899527093,6.41460491804933,6.85764104731931,6.69098610089715,7.7404675912244,7.35862083935224,7.35273719216951,7.17540922204335,6.9863479529084,7.07826557397351,7.31679971736494,7.87055517245271,6.99985693198802,6.78230475940828,6.544299065181,6.50609347410467,7.05791523199727,6.95221677456262,7.37102367238599,6.29109913171835,5.87018976274025,6.47339352501762,8.01017717379016,7.71721775290487,7.43929200579751,5.87018976274025,6.26960186034108,6.23856010873711,7.74931822896615,7.25006436154373,7.50944924625387,6.26933613647455,5.87018976274025,5.87018976274025
"Pocillopora_acuta_HIv2___RNAseq.g10548.t1",11.0123335030024,10.6394228934541,10.8498766970839,11.0388366842308,10.4573371978172,11.0716691903026,11.4777916524332,10.884482908729,10.607172628012,10.3641482046579,10.1987922255471,10.9641807744212,11.8586170755275,11.1859025847439,11.5408381426329,10.7908101873334,10.3565677537721,10.7294656142148,11.0509231698834,10.9259537776384,10.9377502750381,10.9029360421499,10.0797220251658,10.5903536716663,10.885167479146,10.7590543562159,10.5922227828545,10.1635831032423,9.9964757173963,10.1053932948169,11.7794994817448,10.8390708943898,10.8978069718118,10.1745651966664,10.5646959788173,10.3390670061213,11.2822866551164,10.8002193749212,10.9706885552415,10.1693124936021,10.1714227660181,10.3392686475755
"Pocillopora_acuta_HIv2___TS.g28704.t1",8.75088416182382,8.62016927661229,8.31488198629489,8.31251091159069,8.79103561862989,7.7056929324896,8.10701518182926,8.79995736408935,8.28008484564142,8.59991859679658,8.64548627979671,7.67724837241908,7.94984128900564,8.34930763281686,7.736582530051,7.96110353203241,7.76445984480722,7.52206857050783,8.55484525306824,8.35893945644842,7.64604775074074,7.34884540516905,7.8125733925978,8.12545049778646,7.73287656955395,8.19279711104451,7.31413214174538,8.23449800389566,8.11304920828269,7.31032632030296,7.71662431570406,8.2699155317752,8.38166520911523,7.3590488646149,8.0648404133821,7.75613911964624,8.1134995483171,8.14838566582738,8.41688855306315,7.69706951369405,8.11530828995441,7.92838784715053
"Pocillopora_acuta_HIv2___RNAseq.g10551.t1",7.94042859001598,7.88636800994727,7.98837333706134,7.55526465184956,7.73104291467726,8.15004056839376,8.05445768547114,7.84319677209729,8.1368709637464,7.62519162704091,7.70239628705886,6.40690458346475,7.58393886794848,7.56960758634508,7.39564040338653,6.84851810741879,7.45917669477591,6.47673832237007,7.40838720475972,7.35440517833695,7.07373901496299,6.87700944358907,7.17285551757956,6.53990110493862,7.24945663783549,7.85093427921655,7.19989518372159,7.00517978389696,7.17402014180477,7.15818749997773,6.96249232685225,8.01608961127005,7.8241900016231,6.87442851574647,7.23533547900679,7.27593146734974,7.01900318739981,7.63064754499147,7.47315588762705,7.05448791147296,7.06344889907974,7.09944449592487
"Pocillopora_acuta_HIv2___TS.g28706.t1",9.47876018896025,9.08980782411845,9.36793145460985,10.0700600127836,8.49854766344479,9.14265375550485,10.0849522110076,10.023543481337,8.74037796752403,10.1925168256904,8.77373337979099,10.2644311097726,10.8599278716282,10.3904992382436,9.88625023696023,10.4253457878606,10.237545165687,10.2566580701572,9.26909449388279,8.59313352144268,8.99971680337609,10.3440387521873,8.89152525191307,11.1046060145301,9.59275661490082,9.51965254226284,8.76868607120226,9.58192596566035,9.3257665727141,9.03172825297619,10.1625716554336,9.21229829016166,9.66116665638036,9.38982268582982,9.6432404236534,9.29435387921046,9.62125873799537,9.7132945970715,9.93636166682345,9.09755295206889,9.91606443465796,9.88003582784759
"Pocillopora_acuta_HIv2___RNAseq.g10553.t1",7.91088905662763,7.77067136282836,8.01206347749248,7.80118602180417,7.90775563348852,8.19958739816459,7.63284543760247,8.03806770556925,7.86696050656768,8.05502549939678,8.45229401268556,8.57885620105728,7.92468295109601,8.08022989078525,8.20266467521092,7.69786755495365,7.64837838461745,7.53508675718802,7.89010051084565,8.06571528222666,7.96284655072579,8.14398177524267,8.43542058327921,8.67560795809259,7.84908337528787,7.50844763051024,7.91436051034149,8.08682004955623,8.30986527477868,8.40645399364333,8.17615641584148,7.69452461857675,7.97643325573631,8.32288011142689,8.21545929716822,8.09364652668224,7.62802565250511,7.76714226391521,7.69138639605453,8.38500856796512,8.23399612422073,8.28111754038319
"Pocillopora_acuta_HIv2___TS.g28708.t1",9.18021898401164,9.03754248534063,8.93535681831397,9.24549122137442,8.89653083403304,8.97449962222786,8.82525631236017,9.39728482068693,8.9969811959145,8.79687161955831,8.67467177374355,8.71076493356435,9.36854809895215,9.33098262715971,9.2730555731074,8.79132520141203,9.04119149935977,8.85118882605184,9.07610206240163,9.19218460345565,9.13010300913477,8.849016067116,9.05173154294568,8.93234439411048,9.19795182310652,8.91700671945925,9.24181783287884,9.23531967221181,9.27185158693619,9.23625579108901,9.24491990039671,9.21415531813804,9.17510140479747,9.34104043048624,9.26328239099777,9.03141002528957,9.07210973867353,8.92720279242308,9.15080110259427,9.26435535743018,9.45983706692889,9.18070994498022
"Pocillopora_acuta_HIv2___RNAseq.g10555.t1",6.76908469230998,6.96181266890175,6.74006644133894,6.57026935312069,7.02133635058373,6.82940616935429,6.75248792823173,6.81693103110254,6.72105688790583,6.35770100383969,6.8723678703975,6.37259814662578,6.6417237520279,6.74095787164239,6.71701505236229,6.39288714783291,6.45317921900286,5.87018976274025,6.89555966294096,6.75162133202083,6.66470601102395,6.84039645792698,6.63896693168537,6.99242607591627,6.84871835017019,6.53495779150993,6.70000713396461,6.43332211653494,6.74595927073135,6.55647924810466,6.84816027414129,6.89888097334885,6.9296707571327,6.71205789782724,6.31639299579769,6.65828851809961,7.01900318739981,6.9094246997349,7.03822912815361,6.68481274325903,6.40543719367889,6.71029553935515
