"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"274",2025-07-03 06:45:24,25.222,0,"Tank1","Control"
"275",2025-07-03 06:50:24,25.222,0,"Tank1","Control"
"276",2025-07-03 06:55:24,25.125,0,"Tank1","Control"
"277",2025-07-03 07:00:24,25.125,0,"Tank1","Control"
"278",2025-07-03 07:05:24,25.125,0,"Tank1","Control"
"279",2025-07-03 07:10:24,25.222,0,"Tank1","Control"
"280",2025-07-03 07:15:24,25.222,0,"Tank1","Control"
"281",2025-07-03 07:20:24,25.222,0,"Tank1","Control"
"282",2025-07-03 07:25:24,25.222,0,"Tank1","Control"
"283",2025-07-03 07:30:24,25.125,0,"Tank1","Control"
"284",2025-07-03 07:35:24,25.125,0,"Tank1","Control"
"285",2025-07-03 07:40:24,25.125,0,"Tank1","Control"
"286",2025-07-03 07:45:24,25.222,0,"Tank1","Control"
"287",2025-07-03 07:50:24,25.319,0,"Tank1","Control"
"288",2025-07-03 07:55:24,25.319,0,"Tank1","Control"
"289",2025-07-03 08:00:24,25.319,0,"Tank1","Control"
"290",2025-07-03 08:05:24,25.222,0,"Tank1","Control"
"291",2025-07-03 08:10:24,25.222,0,"Tank1","Control"
"292",2025-07-03 08:15:24,25.222,0,"Tank1","Control"
"293",2025-07-03 08:20:24,25.222,0,"Tank1","Control"
"294",2025-07-03 08:25:24,25.222,10.8,"Tank1","Control"
"295",2025-07-03 08:30:24,25.125,64.6,"Tank1","Control"
"296",2025-07-03 08:35:24,25.125,53.8,"Tank1","Control"
"297",2025-07-03 08:40:24,25.125,139.9,"Tank1","Control"
"298",2025-07-03 08:45:24,25.319,96.9,"Tank1","Control"
"299",2025-07-03 08:50:24,25.319,53.8,"Tank1","Control"
"300",2025-07-03 08:55:24,25.319,139.9,"Tank1","Control"
"301",2025-07-03 09:00:24,25.319,172.2,"Tank1","Control"
"302",2025-07-03 09:05:24,25.222,139.9,"Tank1","Control"
"303",2025-07-03 09:10:24,25.222,215.3,"Tank1","Control"
"304",2025-07-03 09:15:24,25.222,236.8,"Tank1","Control"
"305",2025-07-03 09:20:24,25.222,139.9,"Tank1","Control"
"306",2025-07-03 09:25:24,25.319,172.2,"Tank1","Control"
"307",2025-07-03 09:30:24,25.319,161.5,"Tank1","Control"
"308",2025-07-03 09:35:24,25.319,183,"Tank1","Control"
"309",2025-07-03 09:40:24,25.319,258.3,"Tank1","Control"
"310",2025-07-03 09:45:24,25.319,215.3,"Tank1","Control"
"311",2025-07-03 09:50:24,25.222,290.6,"Tank1","Control"
"312",2025-07-03 09:55:24,25.222,236.8,"Tank1","Control"
"313",2025-07-03 10:00:24,25.222,269.1,"Tank1","Control"
"314",2025-07-03 10:05:24,25.222,322.9,"Tank1","Control"
"315",2025-07-03 10:10:24,25.319,333.7,"Tank1","Control"
"316",2025-07-03 10:15:24,25.416,322.9,"Tank1","Control"
"317",2025-07-03 10:20:24,25.416,344.4,"Tank1","Control"
"318",2025-07-03 10:25:24,25.416,0,"Tank1","Control"
"319",2025-07-03 10:30:24,25.319,0,"Tank1","Control"
"320",2025-07-03 10:35:24,25.319,0,"Tank1","Control"
"321",2025-07-03 10:40:24,25.319,0,"Tank1","Control"
"322",2025-07-03 10:45:24,25.222,0,"Tank1","Control"
"323",2025-07-03 10:50:24,25.222,0,"Tank1","Control"
"324",2025-07-03 10:55:24,25.222,0,"Tank1","Control"
"325",2025-07-03 11:00:24,25.222,0,"Tank1","Control"
"326",2025-07-03 11:05:24,25.222,0,"Tank1","Control"
"327",2025-07-03 11:10:24,25.319,0,"Tank1","Control"
"328",2025-07-03 11:15:24,25.416,0,"Tank1","Control"
"329",2025-07-03 11:20:24,25.416,538.2,"Tank1","Control"
"330",2025-07-03 11:25:24,25.416,549,"Tank1","Control"
"331",2025-07-03 11:30:24,25.319,613.5,"Tank1","Control"
"332",2025-07-03 11:35:24,25.319,592,"Tank1","Control"
"333",2025-07-03 11:40:24,25.319,645.8,"Tank1","Control"
"334",2025-07-03 11:45:24,25.319,602.8,"Tank1","Control"
"335",2025-07-03 11:50:24,25.222,624.3,"Tank1","Control"
"336",2025-07-03 11:55:24,25.222,645.8,"Tank1","Control"
"337",2025-07-03 12:00:24,25.222,688.9,"Tank1","Control"
"338",2025-07-03 12:05:24,25.222,699.7,"Tank1","Control"
"339",2025-07-03 12:10:24,25.319,688.9,"Tank1","Control"
"340",2025-07-03 12:15:24,25.222,678.1,"Tank1","Control"
"341",2025-07-03 12:20:24,25.222,699.7,"Tank1","Control"
"342",2025-07-03 12:25:24,25.222,688.9,"Tank1","Control"
"343",2025-07-03 12:30:24,25.319,656.6,"Tank1","Control"
"344",2025-07-03 12:35:24,25.319,699.7,"Tank1","Control"
"345",2025-07-03 12:40:24,25.222,667.4,"Tank1","Control"
"346",2025-07-03 12:45:24,25.222,667.4,"Tank1","Control"
"347",2025-07-03 12:50:24,25.222,645.8,"Tank1","Control"
"348",2025-07-03 12:55:24,25.319,710.4,"Tank1","Control"
"349",2025-07-03 13:00:24,25.416,699.7,"Tank1","Control"
