"","POC_R0_C1","POC_R0_C2","POC_R0_C3","POC_R0_H1","POC_R0_H2","POC_R0_H3","POC_R1_C1","POC_R1_C2","POC_R1_C3","POC_R1_H1","POC_R1_H2","POC_R1_H3","POC_R3_C1","POC_R3_C2","POC_R3_C3","POC_R3_H1","POC_R3_H2","POC_R3_H3","POC_R12_C1","POC_R12_C2","POC_R12_C3","POC_R12_H1","POC_R12_H2","POC_R12_H3","POC_R24_C1","POC_R24_C2","POC_R24_C3","POC_R24_H1","POC_R24_H2","POC_R24_H3","POC_R72_C1","POC_R72_C2","POC_R72_C3","POC_R72_H1","POC_R72_H2","POC_R72_H3","POC_R120_C1","POC_R120_C2","POC_R120_C3","POC_R120_H1","POC_R120_H2","POC_R120_H3"
"Pocillopora_acuta_HIv2___RNAseq.g2791.t1",10.8588708580769,11.1138064018131,10.9019328251864,10.9115025571682,11.1671184684773,11.1335871837232,10.7347849704095,11.0046777626718,11.1279560687299,10.8991080377607,11.100077657354,10.6440129529391,10.939144210928,10.8179770071276,10.8802326040116,12.0106160813734,12.8042551638757,12.3473770415158,10.7986320503388,11.0120503701282,10.8301571170694,11.2547741023501,11.5453943832628,11.1911375698848,10.7147006332259,10.9764303003567,11.3164627430692,12.4504371577972,12.3907568163249,12.0580661538751,10.8601752037457,11.4718166544598,11.0431501997376,12.2399140159767,12.2946863925206,11.9819166754072,10.9661012799891,11.0868425171689,11.1702847344909,11.9388078525219,12.7668793043126,12.4561961302554
"Pocillopora_acuta_HIv2___RNAseq.g2792.t1",6.47177302509201,6.56506795928057,5.87018976267548,6.33104740928218,5.87018976267548,6.42171391933479,6.61604638022445,6.62566924355747,5.87018976267548,6.57714500522814,6.50675006003444,5.87018976267548,6.43466920404424,6.44512164971759,6.73397820483692,7.19377516494681,6.97224691144905,7.07826557393438,6.64142687026984,6.394000110607,6.1792868858593,5.87018976267548,5.87018976267548,6.97381341679765,5.87018976267548,6.64404661291363,6.55743035454763,6.43332211648265,6.35498328367134,6.94867480578677,5.87018976267548,6.41120456738962,6.40878155583142,6.62526116090821,6.7306600856841,6.50483105254961,6.538154364419,6.58634299967184,6.54815545236658,6.75177705592703,6.45586253532862,6.54124549390883
"Pocillopora_acuta_HIv2___RNAseq.g2793.t1b",9.06486189330814,9.00764519326254,9.15035531189166,9.21876310237725,9.0210276762098,8.98452654870276,8.98597181678304,9.06341055349406,9.10718117004548,8.98893427876085,8.87735129326016,9.17713716333281,8.9273235766152,8.96041094743101,9.1587744307007,9.77628786424568,9.54417622760196,9.68793376667406,9.00325759920553,8.74657976799694,9.47549138541968,9.5606190710155,9.49478768243327,8.98886025645018,8.89706489840768,9.07486346732969,9.00256749945789,9.65051017047833,9.50537843818551,10.0341598562824,9.20463657837828,9.02159162458996,9.10857220244354,10.4718450094565,10.6112806065374,10.6892767136182,9.47759258689543,9.26983455294323,9.61024252607213,10.2138928959506,9.95341206566891,10.4860788879532
"Pocillopora_acuta_HIv2___RNAseq.g2793.t1a",7.17971690413373,7.08039585649004,6.83068620705663,7.16258522266669,6.62837082864891,6.84420088719315,7.01144645654927,7.06567571164573,6.99411761951547,6.77183939065436,6.61695450416114,7.03053999278804,6.64172375198005,6.92091599658389,6.81371441922956,7.13766825658969,5.87018976267548,6.97443642317258,6.64142687026984,6.79948214194604,5.87018976267548,6.39047973404665,6.59331115390847,6.68685243853698,6.78762906825767,7.11054157213989,6.92399995371188,6.86749625327452,6.80727405283693,7.25434826773616,6.83053067730482,6.75496000162811,7.08951124612246,7.86705329308732,7.97228805569675,8.12855213742716,7.05185546109136,6.9943029812777,7.21543254209126,7.53338394539963,6.98425663834909,7.82293078853571
"Pocillopora_acuta_HIv2___RNAseq.g2798.t1",6.75147280383,6.76833696192208,6.56785285365907,6.81656610990957,6.6048101889567,6.56533061099959,6.49885103710827,6.855222652698,6.77320319597712,6.87435783693805,7.05667722849816,6.71173106673837,6.76397727052439,6.88783763576842,6.81371441922956,7.73252801046968,7.164798223772,7.50890482796442,6.73553074852371,6.47394611851789,6.46566329273112,7.05539733963448,5.87018976267548,7.27856695854982,6.50087199772047,6.73845264614433,6.83332469497187,6.99086312986377,6.52408454265186,7.23111710409798,6.97770412078477,6.94578476353955,6.79268848116456,6.84718144746101,7.08512081254921,6.85143050245729,6.73276691493834,6.66286452443902,7.0519829561193,6.77287180765755,6.4794346606233,6.7918680269274
"Pocillopora_acuta_HIv2___RNAseq.g2799.t1",7.95783226284785,7.80060560416516,8.00618129376456,7.98270795386635,7.88108726030651,7.8113849178281,7.85798122858955,7.99871354993423,7.84881950144813,7.7532763668704,7.70239628703046,8.01297502618143,7.82567121757308,7.7860430209967,8.1669490379979,8.48767328020646,8.19052694804617,8.2159660647243,7.61898866539969,7.85911263143665,8.34326995378928,8.32948211208839,8.0956059957899,8.09031810777949,7.87796459945788,8.05614738097015,7.94433973618109,8.37198933936602,8.36117364048856,8.61674228478538,7.9855394446583,7.85038398733713,8.12939911699821,9.0815352970284,9.03462696962898,9.2644161277871,8.23002000998724,8.04204911547517,8.28769486105438,8.60670655327238,8.6287232130696,8.92409220679808
"Pocillopora_acuta_HIv2___RNAseq.g2800.t1",9.11757287611031,9.15116363391525,9.19315970808901,9.21876310237725,8.92170627025538,9.51027336845905,9.16879887310136,8.90178828955517,9.25568633730115,8.96446792357555,9.08816159118765,9.34695463785516,9.1917128294247,8.97568454499922,9.3598060319261,9.70528256652502,9.28016439896781,9.75987186862231,8.93669337699541,9.06112667972379,9.38759022839709,9.64068004938397,9.75203217774149,9.38822742749274,8.98547963363728,9.27197991615778,9.25515165514535,9.78182835655457,9.80648920106204,10.0834240401506,9.42422320320231,9.12610214449416,9.23116371716514,10.1817273627501,10.0775027259367,10.3058785943176,9.19234521082931,9.33757875853363,9.42813019379012,9.92626715495396,9.5882722471138,10.2629892140431
"Pocillopora_acuta_HIv2___RNAseq.g2801.t1",14.5704716164818,14.8545290889421,14.5884419156134,14.4899673432573,14.6019082590799,14.8486717687291,14.6863065877268,14.4494639280137,14.6375484752593,14.6065810610244,14.5167016647294,14.9378106385597,15.0455113010043,14.5117905467521,14.8752516249678,14.9620911924651,14.922026508053,15.3433835243336,14.6368039093515,14.6752913648712,14.9607361473608,15.1288299973532,14.6681272120108,14.4544710118481,14.8041475852121,14.8150148316445,14.8973587610147,14.3312137060204,14.5077095210765,14.9067348926182,14.6702384571331,14.508161498719,14.4309512948388,14.7036621369949,14.5979051154928,14.6251883552519,14.6627317262436,14.4564205543017,14.4241851043874,14.9436195597204,14.2533238328705,14.3611456195729
"Pocillopora_acuta_HIv2___TS.8513_t",6.31593921010387,6.30368008123701,6.36589102935017,6.46349748494214,5.87018976267548,6.47363133971161,6.57169716223125,6.68983081721654,6.22926345955653,6.21572824574265,6.22526428578426,6.33566192539063,6.33205596969398,5.87018976267548,6.42133657861485,6.2759488338095,5.87018976267548,6.47673832231872,6.68997223387238,6.42200229527245,5.87018976267548,5.87018976267548,5.87018976267548,6.43199846555783,6.33466926878882,6.53495779145982,6.44916893293637,6.49189411261999,5.87018976267548,5.87018976267548,6.2527377679754,6.15392644556479,6.37435762901267,5.87018976267548,5.87018976267548,5.87018976267548,6.40000919317825,6.27024832635464,5.87018976267548,5.87018976267548,6.58508835765039,5.87018976267548
"Pocillopora_acuta_HIv2___RNAseq.g2804.t1",8.40337336203128,8.64390330356918,8.2865599645745,8.19436604935664,8.30810346670692,8.12689267774762,8.24395264555933,8.19616379593008,8.42138162290948,9.3241177830468,8.39450321878618,8.67064726069027,8.63142120187281,8.53240549075661,8.44763784159369,8.82688311743833,9.49241897174484,9.02547484185829,8.40818766744873,8.20942369568756,8.57065590918754,8.49253326854556,8.30960956936626,8.79511173765433,8.4552698405406,8.41025584656451,8.23930336034106,8.5882848530878,8.32028408349571,8.31719533881208,8.68174293854251,8.63443116482186,8.18380325233698,8.30364336556834,8.49711841716777,8.86892172879882,8.95952774659606,8.83216863516848,8.63976595277055,8.58954031644556,9.13462587990885,8.35151879170924
"Pocillopora_acuta_HIv2___RNAseq.g2805.t1",6.35133858962437,6.38234058782158,6.46143849978847,6.36762438758367,6.29735796166161,6.62636547157268,6.52409852331752,6.19533204772097,6.18135647614816,6.75608815577496,6.53037593464354,6.33566192539063,6.52063708712881,6.3779688366088,6.39336742729936,6.44215961866425,6.68923867789242,6.26892959824744,6.40035277060477,6.394000110607,6.40354375376633,5.87018976267548,6.2464618950655,6.50609347405394,6.30047725473359,6.15569600517463,6.37243199125692,6.51909116725465,6.21379300146896,6.33877772789505,6.50138767380123,6.15392644556479,6.37435762901267,6.11141777530051,6.07037357475237,6.29516545787537,6.73276691493834,6.5587789855735,6.24864135129925,6.52848644909443,6.65879633489013,6.54124549390883
"Pocillopora_acuta_HIv2___RNAseq.g2806.t1",6.23462234996607,5.87018976267548,6.28971791157999,6.40159855312739,5.87018976267548,6.26135604139952,6.35190472146612,6.53598324689338,5.87018976267548,6.67212352090716,6.33902985112277,6.43905781635635,5.87018976267548,6.34064491754248,6.39336742729936,6.3382107672867,7.18788886727758,6.43232679980958,5.87018976267548,5.87018976267548,6.60483402267412,5.87018976267548,5.87018976267548,6.34585321471874,6.30047725473359,6.43845377419798,6.47247921991568,5.87018976267548,6.26663844581528,5.87018976267548,6.4096326696877,5.87018976267548,5.87018976267548,6.16546119878103,6.39731433582607,5.87018976267548,6.57790104937468,6.39816351692075,6.46604726710423,5.87018976267548,6.31877342034718,5.87018976267548
