"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type"
"Porites_compressa_HIv1___RNAseq.g9669.t1",0.0013042522105908,0.0128297741177224,-237.41474593536,-247.365315202716,17,12,805.53279734466,0,0,0,0,8.87317872971988e-07,4.07083608851287e-05,0.792824255255637,1,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9672.t1",1.16954763803212e-07,5.98889587571213e-06,-317.232773349088,-337.495843790784,17,12,3396.39530521354,0,0,0,0,0.12777840867248,0.409185362463413,6.24535596239311e-08,2.03167415251591e-06,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9678.t1",0.00029484805485303,0.00397766926512678,-225.015464353628,-236.669024569851,17,12,330.464402149798,0,0,0,0,0.00289124276480819,0.0260857974597632,0.169264602607868,0.572030537353262,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.16_t",5.10904863125483e-05,0.000969581648704342,-161.834070302932,-175.456891036387,17,12,183.050743809625,0,0,0,0,0.167893485255274,0.488017183287668,2.91281102973943e-06,6.24471516124237e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___TS.g4332.t1",0.00454855280659861,0.0340267591855438,-216.452347015698,-224.939560590877,17,12,189.300358742408,0,0,0,0,0.262481036481343,0.643368885919836,0.000788121694753714,0.00803976866727104,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9689.t1",0.00478360601811464,0.0353831774980594,-216.87945882905,-225.306848921254,17,12,191.43544730412,0,0,0,0,0.00126748787586052,0.0140176557066766,0.364086865724028,0.947881322833245,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9713.t1",0.00034846687785906,0.00455991082681897,-169.155205133556,-180.619097385586,17,12,50.744132875032,0,0,0,0,0.00352379245142296,0.0303154454934734,0.00730033214139447,0.0508161413704253,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9719.t1",0.000101559383993395,0.00168623749510073,-129.809535538372,-142.66460602161,17,12,21.7293794096982,0,0,0,0,0.0281127191140577,0.144597297479718,2.74671841295621e-05,0.000450203581241549,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9725.t1",0.00126117424766749,0.0124989863294674,-250.771155950986,-260.760607260735,17,12,322.34271794034,0,0,0,0,8.10620548031593e-06,0.000247536150471367,0.86591719950855,1,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9727.t1",0.000167819664422131,0.00253312975370693,-209.886917365796,-222.177513500874,17,12,175.916651301102,0,0,0,0,0.61630887519137,1,6.29660090718237e-11,3.86598684205803e-09,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9747.t2",0.00150077744400934,0.0143221741944599,-216.987711405131,-226.775562052095,17,12,238.089164919165,0,0,0,0,1.18540488395909e-05,0.000333321253074537,0.0012021578079165,0.0114809662761029,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9748.t1",1.42302741670255e-05,0.000344345700569146,-218.115755224991,-233.155218565373,17,12,294.840737459328,0,0,0,0,0.00695310571912312,0.0510293564391979,1.83405816498767e-08,6.70576423831623e-07,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9752.t1",0.000250052252432796,0.00349126468504094,-209.574704920106,-221.414960014713,17,12,171.08111948215,0,0,0,0,1.40533640563496e-08,1.18202351977463e-06,0.0123256282888862,0.0775996630649937,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___TS.g4400.t1",0.00539647523308529,0.0388772129542197,-216.458062285181,-224.742030882043,17,12,72.2797439838737,0,0,0,0,0.00207037907184749,0.020313972607224,0.126941457325385,0.467140463839499,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9759.t1",0.00644858638134761,0.0445156735187556,-269.977662067383,-278.048949847052,17,12,392.352609911792,0,0,0,0,0.0630585562348179,0.253489976504581,0.0190239931896086,0.109754247111048,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9766.t1",6.28696625635266e-05,0.0011406353065097,-183.306834925038,-196.698325888543,17,12,91.179755881389,0,0,0,0,1.85063741427005e-06,7.30240199453844e-05,8.75687975266194e-07,2.17667768006219e-05,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9772.t1",5.16323185429871e-06,0.000148004928654539,-244.364895488501,-260.518745421133,17,12,563.404264869744,0,0,0,0,1.20568077541215e-05,0.000337537813577793,4.45397070740043e-06,9.09140992611156e-05,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9780.t1",6.12744051419413e-05,0.00111750762473325,-194.185660493346,-207.605832394293,17,12,71.0206248467357,0,0,0,0,1.41069727585129e-06,5.88747370163226e-05,0.296118254365072,0.833534354150089,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9784.t1",0.000137832438603475,0.00216568019262502,-189.7125390653,-202.22472225489,17,12,64.164752529663,0,0,0,0,0.0413588653020905,0.189225566002192,6.67474288546698e-07,1.70441470458855e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9792.t1",0.00038028411984773,0.00488951295093524,-207.396675974684,-218.761226874969,17,12,248.1751039975,0,0,0,0,1.08146477895725e-09,1.32943910679892e-07,0.00172789835491251,0.0156596912817378,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9794.t1",1.14561586262079e-06,4.13737766430866e-05,-129.191472193346,-146.987901433435,17,12,16.6933389214961,0,0,0,0,0.00574321048474611,0.0441344610162197,3.42084213939018e-06,7.18133439595901e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9795.t1",5.52259879958427e-05,0.00102573246663077,-140.414743945132,-153.950825528026,17,12,44.4054269107199,0,0,0,0,0.00465979905845806,0.0378247477435133,0.00423503056032099,0.0327612670654601,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9796.t1",4.45943583606569e-06,0.000130363721079622,-155.372387709615,-171.686723481246,17,12,63.9238099767265,0,0,0,0,0.000164793477879023,0.00283811811880199,0.00143075634596239,0.013322463921593,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9797.t1",0.00035331835004624,0.00461081047896342,-124.253585783606,-135.701765435116,17,12,21.6188712624019,0,0,0,0,0.000187004786394191,0.00314302435467256,0.0107828591440717,0.0699181368743408,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9798.t1",0.000189892458911527,0.00279475647317448,-263.239121051656,-275.390384586076,17,12,254.157842158502,0,0,0,0,0.00315969426926919,0.0278206873286388,0.0145541045610093,0.0885341992597859,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9799.t1",0.00268009192268523,0.0226364777808125,-250.504580877702,-259.615832628561,17,12,287.835749210354,0,0,0,0,0.0189143252781366,0.108566302262444,0.0007427439510731,0.00765784986544561,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9818.t1",0.00179506164518976,0.0165221488695963,-287.583589340028,-297.163279991793,17,12,1745.81186256251,0,0,0,0,0.00316616107184204,0.0278520508599609,0.153255387754923,0.534226639635772,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9819.t1",0.00537775373339657,0.0388253212040539,-257.725826260531,-266.01393520789,17,12,1412.04494415065,0,0,0,0,0.017168857459717,0.101011559903357,0.927667134988313,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9820.t1",0.000684642130819825,0.00777438551133654,-232.947404254544,-243.640504438124,17,12,443.598571803725,0,0,0,0,0.00490413550703432,0.0393089264862684,4.95636895411855e-08,1.64871270482448e-06,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9822.t1",2.32345434162583e-07,1.06341011716846e-05,-271.660428566678,-291.184025789755,17,12,268.479923912446,0,0,0,0,1.35883489226678e-07,8.5158093885621e-06,0.120609867745884,0.450118796100577,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9823.t1",0.000460179752749841,0.00569713823013796,-174.933372882867,-186.080727201133,17,12,31.6915284649262,0,0,0,0,2.38971231703113e-07,1.36594673930569e-05,0.115699173755817,0.43650660143917,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9824.t1",1.93174033975692e-08,1.26433394182657e-06,-160.919684216823,-183.113795899353,17,12,71.4008960854519,0,0,0,0,0.000635004687634002,0.00816185314662014,4.20215704410957e-10,2.15755731284844e-08,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9825.t1",0.00279970137031878,0.0233993781558524,-171.519863909777,-180.579867881624,17,12,76.8811808358195,0,0,0,0,0.000284104693153371,0.00437964284614324,0.336319100819151,0.902735166408967,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9831.t1",5.2543363108047e-09,4.15771667507026e-07,-156.423271911635,-180.006510924984,17,12,60.9988119684487,0,0,0,0,0.919001571514331,1,3.88890616521421e-13,3.79529534505409e-11,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9832.t1",0.0027950431911079,0.023375727551625,-313.24804389317,-322.310003211835,17,12,1070.57226719631,0,0,0,0,0.0874719390795553,0.31581462406639,0.00023160561596352,0.00283530220065906,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g4489.t1",0.000184310085839121,0.00272935483871569,-371.134479666217,-383.319405360889,17,12,11851.9944438818,0,0,0,0,0.729885212569374,1,5.51934560523172e-08,1.80930753284664e-06,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9846.t1",0.00716121985837523,0.048287873848123,-196.549556821565,-204.495231620966,17,12,114.277084476188,0,0,0,0,0.0503726518028309,0.217273131719048,0.0450089028781748,0.215872403912162,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9848.t1",0.000914985396195384,0.00973463242321158,-229.946123736265,-240.306002083312,17,12,359.552534076402,0,0,0,0,0.798150487053875,1,6.12889356819584e-05,0.00089960792954876,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9861.t1",0.00185290743901892,0.0169609574978835,-200.330235564351,-209.872985436868,17,12,218.342089845322,0,0,0,0,2.06227253138085e-09,2.32636472554651e-07,0.102341278137336,0.399551850740978,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g10200.t1",0.00157248871452675,0.0148148445485038,-105.419271566143,-115.152921919078,17,12,3.62137579686742,0,0,0,0,0.999929860849386,1,0.000168004648352101,0.00215650946549414,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10201.t1",0.000233670188505905,0.00331809937428933,-92.5536416056679,-104.470559044955,17,12,0.530890298576941,0,0,0,0,0.806720813262158,1,6.04572991605141e-05,0.000889443518221081,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___TS.g4913.t1",0.000114080770841012,0.00186031202586573,-124.913385001592,-137.638042696185,17,12,36.9832720899674,0,0,0,0,0.135468205132045,0.425357964767455,0.000108550142416403,0.00147564772846423,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9873.t1",0.0070237204800325,0.0476118372730941,-215.933049886934,-223.901983906891,17,12,314.40693447308,0,0,0,0,0.000390403380921187,0.00561858584309614,0.383459553833782,0.978091578186545,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9875.t1",0.00226713045180426,0.0198026694029835,-195.366778535277,-204.674033049496,17,12,85.6520377857658,0,0,0,0,0.835298554244958,1,5.73534178455924e-05,0.000850302662562756,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9879.t1",1.10559950123489e-11,1.78920520128114e-09,-173.448581295965,-203.548119905349,17,12,88.0753778732167,0,0,0,0,0.221111988068208,0.579627447909783,1.71453727946001e-16,2.97553677902303e-14,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___TS.g4526.t1",0.000253098968644673,0.00352098579738766,-183.907016226972,-195.733563071491,17,12,91.8118059962562,0,0,0,0,0.938971887189304,1,1.45768040976877e-06,3.39246810899705e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9882.t1",0.00568284761905515,0.040464471589051,-239.830846599508,-248.053171377913,17,12,395.586915319867,0,0,0,0,0.00202868531741363,0.0200021071115893,0.000475151267402542,0.00522775436315464,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9884.t1",1.45648456461229e-05,0.000350451750258092,-228.190831729659,-243.204661322734,17,12,492.125305329527,0,0,0,0,3.72197124182596e-13,1.16584595570181e-10,0.00424475125436475,0.0328099938754344,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9889.t1",0.00178773755845487,0.0164586861058517,-212.306154108352,-221.890605131302,17,12,249.643520460925,0,0,0,0,7.52270217156745e-06,0.000233445312849633,0.0439188118858966,0.21206875375446,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9897.t1",0.000175852161672628,0.00262743818028515,-208.336731685632,-220.574631248685,17,12,124.270747616536,0,0,0,0,0.287914083067022,0.681625929992041,1.42972745309941e-07,4.29747388214535e-06,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9900.t1",0.000161459007756087,0.00245445849523463,-267.604217396998,-279.938343722672,17,12,964.690673337779,0,0,0,0,8.86639880965333e-07,4.07083608851287e-05,0.0453911214911309,0.217154929982641,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9902.t1",2.55549392310574e-06,8.12714875014904e-05,-182.116712762647,-199.039555835935,17,12,86.6959473129779,0,0,0,0,1.02424349455935e-06,4.57853554665845e-05,0.000319329498344402,0.00372040205938676,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9911.t1",0.0044119806015144,0.0332462628276349,-236.611712110425,-245.135087599293,17,12,284.500127289178,0,0,0,0,0.00451665812218901,0.036912828812793,0.412510261105791,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9915.t1",0.00598002556248381,0.042164425573001,-253.845918505748,-262.007397534818,17,12,611.579733848507,0,0,0,0,0.973938570036141,1,3.22632510612093e-05,0.00051861891500487,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9922.t1",5.28990149546728e-08,3.05096063093462e-06,-174.547019635462,-195.662382338415,17,12,67.8196233490291,0,0,0,0,3.15197034736487e-08,2.38443137480931e-06,3.24180682787022e-10,1.7079156466502e-08,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9923.t1",0.00190877686986161,0.0173646176628729,-183.192791125509,-192.700922038136,17,12,39.2620320893883,0,0,0,0,0.00125706937903098,0.0139225061979076,0.11465854776318,0.433732512171713,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9926.t1",0.00324967016163235,0.0262727338489139,-220.287895291761,-229.172619675938,17,12,366.248797746341,0,0,0,0,0.0184538777886519,0.106657629401139,0.0954094030969,0.38006338882511,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9929.t1",0.00309416783716251,0.0253251628737795,-173.753338153919,-182.695789092546,17,12,44.0214580998284,0,0,0,0,1.86969732715832e-05,0.000483223526184839,0.273312311028518,0.791559342836804,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9936.t1",5.80080426851452e-08,3.27182421933244e-06,-272.952719011005,-293.969167502378,17,12,1276.12846795405,0,0,0,0,0.0562808236641065,0.234936298521238,4.91109154773782e-12,3.76720010443873e-10,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9937.t1",3.37677055807215e-05,0.000691362561549497,-151.459016998643,-165.542338278798,17,12,40.8204713554481,0,0,0,0,0.0099572983390046,0.0669768888976118,4.72265253034836e-05,0.000718846858877684,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9940.t1",4.77205175257341e-05,0.00091835059166182,-141.719126207475,-155.417941577728,17,12,32.8765167094262,0,0,0,0,3.94626477483128e-07,2.07921207276164e-05,0.0286513124574822,0.151801690564204,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9944.t1",0.000908745577551006,0.00967898580432971,-157.300040073179,-167.667797520457,17,12,56.2626737648932,0,0,0,0,2.62883354419859e-06,9.86558529884467e-05,0.593776949264715,1,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9956.t1",0.00326411816770295,0.0263451153628113,-267.784733905227,-276.664232865514,17,12,320.6291935933,0,0,0,0,1.68425579172024e-05,0.000440941615260327,0.0041905608354998,0.0324762114133682,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9970.t1",0.000301123738148858,0.00405096452225931,-230.143471905209,-241.773145238864,17,12,482.76476757595,0,0,0,0,9.06669650262048e-06,0.000269987637935952,0.272122193740486,0.789304591902186,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g9976.t1",0.00171542850055315,0.015919076871574,-128.00636470312,-137.638869428362,17,12,21.5794030161553,0,0,0,0,0.000185612120171716,0.0031278415013471,0.0113820352215528,0.0729888946476237,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g4630.t2",0.00685655735464398,0.0468046048096086,-115.924464202616,-123.922279935949,17,12,11.3143043288236,0,0,0,0,0.000664625552146994,0.00846316348839503,0.137635023422048,0.494737927678466,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9983.t1",0.000257953411323849,0.00357943022355821,-172.89322509154,-184.698263514711,17,12,42.3665010196863,0,0,0,0,1,1,9.40692791995695e-10,4.49866974366619e-08,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9984.t1",3.03926666565751e-09,2.59617001547056e-07,-127.397960905797,-151.563739841835,17,12,12.9495490309894,0,0,0,0,0.998600337925731,1,1.04103522601903e-09,4.92328792339505e-08,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9985.t1",0.000581084412550824,0.00686384710778389,-109.298697462372,-120.179617357574,17,12,19.2801466877492,0,0,0,0,0.0560232929735916,0.233988607068402,3.57577736676868e-06,7.47386185967554e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g9993.t1",0.0023511580223601,0.0204137082590734,-210.299214910624,-219.563895928121,17,12,187.779273530391,0,0,0,0,0.235644554748684,0.602347372347259,0.00526860755321529,0.0390553100301545,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g9999.t1",4.11091308926703e-05,0.000807735454025347,-149.131690458044,-162.996438035106,17,12,77.8579971294111,0,0,0,0,0.0326421723792621,0.160507420440284,4.82163239493242e-06,9.72797942531499e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___TS.g4651.t1",0.00181481544303024,0.016675953881644,-209.816240105539,-219.38318603661,17,12,159.361825221359,0,0,0,0,0.101442815997657,0.350003821612033,1.96556514691835e-06,4.38043495903001e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10006.t1",2.31309295795454e-05,0.000508403251056668,-209.15535193368,-223.65805981037,17,12,204.136793588865,0,0,0,0,0.0126265879072896,0.0802186769249934,4.07327819281636e-05,0.000633008556755586,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10010.t1",0.00279681040277085,0.0233803108517596,-208.204224418569,-217.265441545625,17,12,34.0199315783586,0,0,0,0,7.62870796540689e-06,0.000235960859117109,0.0218291872572734,0.122249550175243,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g10011.t1",0.000281822166223543,0.00384704581441258,-270.795839570161,-282.500625774196,17,12,926.847022283682,0,0,0,0,0.000115099425875779,0.00210315549311084,0.0517886856181138,0.24035615297642,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g4660.t1",0.000316285003305536,0.00420478163493259,-185.617905671807,-197.191842312674,17,12,75.1072005459789,0,0,0,0,0.00261374053639058,0.0242203169574855,0.114278498307137,0.432849844368155,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10016.t1",0.00100933582440961,0.010478835204165,-182.944659403981,-193.191446659736,17,12,167.425705679593,0,0,0,0,0.123223800253043,0.398795513872688,0.00248654387084022,0.0211648698673337,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g4663.t1",0.00189987437082425,0.0173041514173815,-173.828695859487,-183.342275943268,17,12,57.3412712846031,0,0,0,0,0.00198053955416457,0.0196435516060067,0.00257811853849109,0.0217943924234708,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g4669.t1",0.00211946592237066,0.0188316827498905,-274.770634042885,-284.15659952729,17,12,1434.29271882761,0,0,0,0,0.247438731966954,0.620887479611421,0.00166073027513063,0.0151620207027756,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g4671.t1",1.78945340316618e-09,1.65379989939845e-07,-231.956043344877,-256.684682653766,17,12,349.370040323847,0,0,0,0,6.99147516470968e-05,0.00141057884517241,3.15938644982012e-09,1.34340474386254e-07,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10031.t1",8.49649199417646e-06,0.000224586115744069,-304.446398276842,-320.05366725393,17,12,3775.15520246734,0,0,0,0,0.386417358236365,0.807973142768225,8.14149676761312e-08,2.58278715488034e-06,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10032.t1",2.21455753198786e-10,2.70500444528225e-08,-301.238608527322,-328.180383046749,17,12,2480.93485016166,0,0,0,0,0.991928078783848,1,1.31776329740617e-14,1.69035095346877e-12,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___TS.g4676.t1",1.57761158439028e-08,1.06772844437478e-06,-157.402323346172,-179.812863619435,17,12,40.0428791116009,0,0,0,0,0.154438521117229,0.463267248469437,1.04685229539262e-08,3.97534385519689e-07,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10034.t1",6.56397212931922e-07,2.5746260955022e-05,-393.003760229889,-411.404525922636,17,12,38928.5052757203,0,0,0,0,0.680797187516289,1,1.46393302732346e-09,6.6922154147752e-08,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10043.t1",0.000665581606623328,0.00762317981710708,-365.140947286379,-375.866414242933,17,12,12171.0780860905,0,0,0,0,0.514175950622308,0.937530130403708,7.12526744317655e-07,1.80862016886561e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10046.t1",0.000742180663305373,0.00828451605367121,-118.959212265763,-129.559735106124,17,12,28.6758468364187,0,0,0,0,1,1,0.00401697210811511,0.0313271549887448,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10047.t1",7.90501081338179e-07,3.0198086129128e-05,-358.965365626621,-377.164586687165,17,12,11611.2829564052,0,0,0,0,0.999847491191734,1,2.452987730498e-10,1.32884027423051e-08,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10048.t1",6.21570185027373e-07,2.46277922278304e-05,-291.667954923829,-310.127792280086,17,12,2073.37965015439,0,0,0,0,0.647788989645104,1,6.29984297931446e-11,3.86598684205803e-09,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10049.t1",1.38881381708432e-16,6.41765845065685e-14,-354.040775337834,-395.906308603806,17,12,11371.5455259146,0,0,0,0,0.824994552197854,1,2.89291432489484e-23,1.60804110169589e-20,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10062.t1",0.00689721385092696,0.0469951572283625,-207.094725390972,-215.085454074591,17,12,191.840420812783,0,0,0,0,0.467693004808164,0.896497480403182,0.00850011457705564,0.0575080956938423,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10063.t1",0.0016699811741973,0.0155764732381233,-221.108224267076,-230.771960550431,17,12,242.749492933916,0,0,0,0,0.782947283523585,1,1.36430626409299e-05,0.000241725362732718,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10068.t1",0.000466294218138846,0.0057542626906362,-224.034785929385,-235.167086674566,17,12,418.161041900929,0,0,0,0,6.41655160328283e-06,0.000205083683493591,0.398713546266502,1,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g10072.t1",0.00227327717871088,0.0198473191241241,-263.179091624689,-272.483179780006,17,12,408.867101471286,0,0,0,0,0.0472693057790526,0.207718486921377,0.0567877554314899,0.258103212076917,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10075.t1",4.02681434523158e-06,0.000119446587314008,-201.834573288854,-218.26058389808,17,12,91.2292698298767,0,0,0,0,0.950607572982689,1,6.6262829929271e-10,3.27084244415349e-08,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g10079.t1",0.00241216001270618,0.0207994570879795,-282.332249968055,-291.566948505727,17,12,1043.21853513595,0,0,0,0,7.18094509791178e-05,0.00144576361304624,0.693412051315569,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10080.t1",0.00274775035149061,0.0231125524497233,-235.937294611839,-245.019288646316,17,12,328.425774327364,0,0,0,0,0.744583474013615,1,0.0135458645674599,0.0836750023547038,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g4727.t3",0.000812080044407314,0.00892311587944818,-211.027514411129,-221.524651193985,17,12,253.007790319758,0,0,0,0,0.00328173956293602,0.0286649599628441,0.000255863069714552,0.00307774103894725,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10083.t1",0.000607665280492562,0.00709695315712902,-227.342446093128,-238.172184165845,17,12,285.907767913151,0,0,0,0,5.86405755725897e-05,0.00122633622437901,0.404591806010968,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10105.t1",0.000389674820903829,0.00498518615108254,-302.556053451609,-313.892850297212,17,12,1940.72756318807,0,0,0,0,7.47196597258808e-05,0.00148777154423353,0.00122308817823676,0.0116431680288143,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g10115.t1",3.3991813317276e-05,0.000694947765442859,-191.840109622966,-205.916087141722,17,12,153.048595536693,0,0,0,0,6.63344528516329e-06,0.00021043768442279,0.0318527368510394,0.165091874214157,TRUE,FALSE,FALSE,"Transient"
