"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type"
"Porites_compressa_HIv1___RNAseq.g14624.t1",2.53252514054959e-05,0.000394471281382376,-163.784201926232,-178.186556834838,17,12,128.698437933887,0,0,0,0,0.360899959084457,0.580871241446631,1.60666363044152e-06,2.66407699204453e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___TS.g9002.t1",0.040486631740656,0.130778813278594,-191.899244066314,-197.705948538909,17,12,113.711319464785,0,0,0,0,0.658362443339521,0.812702630878278,0.000829021680721076,0.00605029573835514,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14626.t1a",1.67782772920393e-05,0.000281948899335418,-223.519026045112,-238.376711892455,17,12,395.182933882687,0,0,0,0,0.000176532424128047,0.00217243930354891,1.04338305008661e-06,1.82705011547649e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g14626.t1c",0.0813186455424264,0.217860866115971,-138.137300542259,-143.033782111208,17,12,9.77406736250364,0,0,0,0,0.099067055816972,0.250578278614648,0.96064298563232,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14628.t1a",0.710129457544425,0.905884872547883,-195.369854999662,-196.836955682511,17,12,71.2654019928331,0,0,0,0,0.115729928572862,0.279242506166197,0.340972748744034,0.664249452486382,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14629.t1",0.152576950374266,0.341750490442342,-119.356214632565,-123.389757499793,17,12,6.63064663333819,0,0,0,0,0.802360913617718,0.905399136282862,0.0272160619795616,0.105256160771446,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g9009.t1b",0.758421649978595,0.934749753483885,-66.9479581251339,-68.257637961383,17,12,1.21498463772164,0,0,0,0,0.353102239873902,0.573067472326745,0.494643768023052,0.827652692070626,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14631.t1",0.219730734409528,0.438791120097825,-168.457514827344,-171.963640627953,17,12,46.4425456043966,0,0,0,0,0.0838431325219401,0.223549161021548,0.706192399217702,0.989634082948979,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14632.t1",0.446968903680667,0.695080917041606,-139.866476635202,-142.242167851131,17,12,14.5380841919192,0,0,0,0,0.884454097695003,0.955569128893776,0.292818046702558,0.603418078929982,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14633.t2",0.00656692294311885,0.0327714368401204,-254.655647477912,-262.705168011626,17,12,463.761062988809,0,0,0,0,1.90704316364854e-07,8.28253248894561e-06,0.0743200255613003,0.228700038362577,TRUE,FALSE,FALSE,"Transient"
