"Gene","cluster","membership","response_type"
"Pocillopora_acuta_HIv2___RNAseq.g1715.t1",3,0.492050695421912,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17151.t1",1,0.691078920557834,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17157.t1",2,0.785875385976084,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17163.t1",6,0.785724687672431,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17164.t1",2,0.837234775068145,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17166.t2",6,0.540015243209461,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17175.t2",3,0.595711400462698,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17176.t1",1,0.92523311885367,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17178.t1",3,0.551938211856325,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17179.t1",2,0.675578773410721,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1718.t1",6,0.864865029843161,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17182.t1",1,0.972100577681013,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17186.t1",1,0.515049321548376,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17191.t1",1,0.785487326612059,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17193.t1",6,0.699376537545845,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17194.t1",2,0.881893575764211,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17198.t1",1,0.517396855194242,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1720.t1",6,0.646035077035164,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17200.t1",3,0.941147501941281,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17204.t1",5,0.841492933880313,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17208.t1",6,0.60647817994426,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17209.t1",1,0.967949911525337,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17210.t1",6,0.631751490894029,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17219.t1",5,0.644610521244158,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17222.t1",1,0.949281661260241,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17224.t2",1,0.711569590941807,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17229.t1",1,0.881307573671189,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17234.t1",5,0.473910140850213,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17236.t1",6,0.589851009260618,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17237.t2",3,0.919444272403006,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17245.t1",3,0.716597088391372,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17246.t1",4,0.885027844499546,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17247.t1",4,0.832963021752735,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17251.t1",2,0.953203053801687,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17259.t1",2,0.743475972244458,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17262.t1",6,0.757505488688601,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g1728.t1",4,0.896525501422042,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17290.t1",4,0.515462060082118,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17303.t2",4,0.398606090038056,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17304.t1",4,0.577806437727187,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17311.t1",1,0.401179734981983,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17312.t1",3,0.63967368797721,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17324.t1",1,0.62002260677898,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17344.t1",5,0.956730253313064,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17350.t1",5,0.806345319011851,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17353.t1",5,0.948735962461425,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g1736.t1",1,0.754006505613798,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17369.t1",1,0.272325956532281,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17373.t1",4,0.315618914050081,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17379.t2",3,0.713981055351157,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g1738.t3",1,0.899899730009315,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17385.t1",2,0.814083094533786,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1739.t1",1,0.53496506650117,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17392.t1",3,0.734726583075191,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17394.t1",1,0.908638693046618,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17397.t1",3,0.732427577509295,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17399.t1",2,0.746565291432678,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1740.t1",1,0.929653860554495,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17400.t1",5,0.553154681442889,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17408.t1",1,0.671082452819827,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17416.t1",3,0.578615149368992,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17418.t1",1,0.740523625621536,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1742.t1",1,0.874428010296212,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17421.t1",4,0.727920481322776,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17422.t1",3,0.5110238816311,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17423.t2",3,0.813742950230484,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17425.t1",5,0.56020141946997,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17427.t1",3,0.611629106369046,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17428.t1",5,0.540489527753177,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17429.t1",5,0.613882222041894,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17434.t1",1,0.283928444612653,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17435.t1",1,0.250004540520778,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17439.t1",1,0.478564903737805,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17441.t1",4,0.839309812367694,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17443.t1",6,0.71422125453699,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17449.t2b",5,0.648093062216716,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17450.t1",2,0.765730914442882,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17453.t1",6,0.8264493164203,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17460.t1",5,0.473066587492158,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g1747.t1",2,0.62307280236477,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17472.t1",4,0.817689081258314,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17474.t1",4,0.590747592140916,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17476.t1",4,0.852656903997523,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17477.t1",2,0.578249653297233,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g1748.t2",3,0.899461806843202,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17481.t1",6,0.700383568675231,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17483.t1",1,0.905605220719868,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17487.t1",6,0.725628448670364,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17488.t1",3,0.559983684463381,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1749.t1",3,0.758982982581776,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17493.t1",1,0.757883690131837,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17494.t1",1,0.639529158623522,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17497.t1",2,0.827131473514891,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g175.t1",6,0.644901381353569,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17500.t1",6,0.853534521000544,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17503.t1",6,0.608200878143202,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17504.t1",6,0.509569084812399,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17506.t1",5,0.690050772080447,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17507.t1",1,0.722653863278788,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17509.t1",4,0.283450492692719,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17514.t1",6,0.736621499395769,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17515.t1",6,0.609446029759046,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17517.t1",4,0.862344751668128,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17518.t1",2,0.854490294972998,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17520.t1a",1,0.767992068450898,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17520.t1b",1,0.503237342367165,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17521.t1",5,0.876294249379348,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17522.t1",5,0.803350685803279,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17528.t1",6,0.909367493600404,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17529.t2",2,0.758959244044494,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17534.t1",3,0.85319303391314,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1754.t1",5,0.840368947391674,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17544.t1",4,0.782329617146802,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17545.t1",6,0.412630639169019,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17546.t1",4,0.896490896462457,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g1755.t1",5,0.26198350534235,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17551.t1",4,0.979702085219297,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17554.t1",4,0.528004151574144,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17557.t1",2,0.974460200956677,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17558.t1",5,0.421016086064015,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1756.t1",2,0.670375884978373,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17561.t1",1,0.48351633609561,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17562.t1",1,0.658035513655383,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17563.t1",2,0.853382250678139,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17564.t1",2,0.386878103983499,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17565.t1",2,0.792503591641817,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17568.t1",1,0.552032845793441,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1757.t1",4,0.773730251871906,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17577.t1",4,0.520541982286443,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1758.t1",6,0.739887903829769,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17589.t1",4,0.785137932823088,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17590.t1",4,0.741526037068501,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17592.t1",4,0.698060389980524,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17595.t1",2,0.887337389292462,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1760.t1",5,0.914417915982717,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17609.t1",1,0.949825639228385,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17610.t5",4,0.26896758205903,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17611.t1",6,0.504442248431961,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17612.t2",4,0.663128884793475,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17613.t1",4,0.887176611657409,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17614.t1",4,0.868510250128285,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17616.t1",4,0.969298748466581,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17618.t1",2,0.564988761350143,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17622.t1",6,0.883099847400261,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g1763.t1",1,0.862931853808686,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17639.t1",4,0.464309466824805,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17646.t1",3,0.671083085128939,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1765.t1",6,0.885082305271205,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17650.t1",3,0.317012803499234,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17651.t1",3,0.59552331673676,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17656.t1",1,0.977834300772498,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1766.t1",3,0.8395136289978,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17662.t1",3,0.766961283897905,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17664.t1",6,0.859585442308107,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17666.t1",1,0.320335877213691,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17667.t1",6,0.243234885035856,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17671.t1",4,0.440629659607461,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17673.t1",1,0.496220562824713,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17678.t1",2,0.985499893024325,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1769.t1",2,0.567198114774206,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17694.t1",5,0.78895866388079,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17695.t1",5,0.855979569049589,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g177.t1",6,0.556556216487735,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1770.t1",5,0.529777373802334,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17706.t1",4,0.650351621223845,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1771.t1",5,0.5330450287092,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17726.t1",2,0.625137768391668,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17728.t1",4,0.956677546779199,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17731.t1",2,0.535297264301542,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17737.t1",2,0.503915731712008,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1774.t1",4,0.685158903054384,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17741.t1",5,0.656381093485032,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17745.t1",2,0.733372475396132,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17746.t1",5,0.516504517742335,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1775.t1",4,0.726827198495087,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17750.t1",2,0.68509422875515,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17753.t1",4,0.916592269078626,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17758.t1",3,0.676673418515547,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1776.t1",2,0.639973701625045,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17775.t1",2,0.682767716560118,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17778.t1",5,0.633979452615233,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17779.t1",1,0.898228879001251,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17781.t1",5,0.451955943025499,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17783.t1",5,0.476496762329786,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17785.t1",1,0.360648941294279,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17800.t1",1,0.805173904497483,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17808.t1",5,0.929670476293244,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g1781.t1",3,0.81862128511385,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17811.t1",6,0.402484588495001,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17812.t1",6,0.784921989059367,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17822.t1",5,0.721597347701327,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17833.t1",4,0.848723673723378,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17837.t1",4,0.951931286458043,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1784.t1",4,0.893368723970644,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17840.t1",4,0.535982387899931,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17849.t1",6,0.467116450972427,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17850.t3",5,0.539459439591309,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17859.t1",3,0.59917396708291,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g1786.t1",2,0.569178021601768,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17863.t1",3,0.942561860692459,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17869.t1",6,0.679037040631488,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g1787.t1",2,0.980759663536176,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17875.t1",3,0.625510841913111,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17880.t1",3,0.419505031022763,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17884.t1",2,0.500495266008712,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17885.t1",1,0.899960665495375,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17893.t1",6,0.672193426315935,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17898.t1",4,0.804505513679751,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17899.t1",1,0.511644301919809,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g179.t2",1,0.869751027518765,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17904.t1b",3,0.912978685633995,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17907.t1b",1,0.771540114171141,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17909.t1",1,0.699220647722994,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1791.t2",2,0.694763584656742,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17910.t1",6,0.572346695217513,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17912.t1",6,0.457019257111463,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17916.t1",4,0.881524701193472,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g1792.t1",3,0.516369648435048,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17921.t1",4,0.890562257546102,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17922.t1",5,0.272189368392388,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17924.t1",6,0.482454615415838,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17925.t1",6,0.700542440103133,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17929.t1",6,0.791710618658191,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17936.t1",6,0.305575707906545,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17937.t1",6,0.796139315995282,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17939.t1",2,0.544875094735214,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17941.t1",6,0.665498303136222,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17942.t1",3,0.532090126537179,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17943.t1",5,0.933514353324172,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17949.t2",6,0.52942471034994,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17950.t1",5,0.975970558010952,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17954.t1",1,0.893204200482337,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17955.t1",2,0.663674627544655,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17956.t1",5,0.430864511132704,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17959.t1",2,0.680263046932397,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1796.t1",6,0.791703174333461,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17960.t1",3,0.57330996553871,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17965.t1",5,0.754122331598093,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g17966.t1",4,0.235857961061825,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17973.t1",2,0.887105679945347,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17977.t1",2,0.423858718441479,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17990.t1b",4,0.754351063822465,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g17997.t1",1,0.443830985287082,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g17998.t1",1,0.274960273581362,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g1800.t1",1,0.837145760983772,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18001.t1",6,0.390008273656742,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18002.t1",6,0.559163516313818,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18005.t1",3,0.660031460883476,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18009.t1",4,0.797370202853855,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1801.t1",1,0.910318574747792,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18012.t1",5,0.78710882544318,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18014.t1",4,0.614800860081159,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18019.t1",4,0.527394501244903,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18021.t1",5,0.502868241146532,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18022.t1",5,0.655578697005774,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g18030.t1",5,0.399845462996018,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g18036.t1",6,0.820260021513662,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g18037.t1",5,0.629974964472258,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18038.t3b",3,0.74838497912191,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18040.t1",5,0.778397532935118,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g18045.t1",3,0.925982363679558,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18047.t2",1,0.907835405096571,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18050.t1",1,0.761839061368744,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18051.t1",1,0.755175534822964,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18056.t1",1,0.882855134475585,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18059.t1",1,0.647799599862479,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18070.t1",5,0.955613830640542,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18079.t1",2,0.987405461322568,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18085.t1",5,0.985047166373379,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18098.t1",4,0.79530642044136,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18100.t1",4,0.94535323569147,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18101.t1",6,0.716571531694077,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18103.t1",5,0.373247951298103,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18109.t1",4,0.654715198196134,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18110.t1",4,0.586469842184081,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18111.t1",2,0.301132099275638,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18119.t1",4,0.886019848648005,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1812.t1",3,0.968336699587601,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18121.t1",3,0.781548957346067,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18127.t1",1,0.971759126778542,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18133.t1",2,0.459307822021166,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18134.t1",2,0.469712750335038,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18135.t2",2,0.599153323658982,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18139.t1",2,0.93386537940917,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g1814.t1",1,0.891643072864491,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18145.t1",4,0.821922399355197,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18149.t1",4,0.358327178546761,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g18152.t1",3,0.359273887188649,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18155.t1",4,0.881125472840789,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g1816.t1",2,0.866296260423009,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18161.t1",6,0.475528447286943,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18162.t1",6,0.832337799696855,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18163.t1",2,0.806833490167353,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18167.t1",3,0.701125055601731,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g1817.t1",4,0.736449220385741,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18181.t1",1,0.855558380759952,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g18184.t1",6,0.829534025403591,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18185.t1",6,0.656146266055026,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g18189.t1",2,0.741139689946282,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g18194.t1",1,0.840671060756533,"Transient"
