"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"4961",2025-07-11 07:22:04,25.222,0,"Tank4","Control"
"4962",2025-07-11 07:27:04,25.222,0,"Tank4","Control"
"4963",2025-07-11 07:32:04,25.125,0,"Tank4","Control"
"4964",2025-07-11 07:37:04,25.125,0,"Tank4","Control"
"4965",2025-07-11 07:42:04,25.125,0,"Tank4","Control"
"4966",2025-07-11 07:47:04,25.125,0,"Tank4","Control"
"4967",2025-07-11 07:52:04,25.028,0,"Tank4","Control"
"4968",2025-07-11 07:57:04,25.028,0,"Tank4","Control"
"4969",2025-07-11 08:02:04,25.222,0,"Tank4","Control"
"4970",2025-07-11 08:07:04,25.222,0,"Tank4","Control"
"4971",2025-07-11 08:12:04,25.222,0,"Tank4","Control"
"4972",2025-07-11 08:17:04,25.222,0,"Tank4","Control"
"4973",2025-07-11 08:22:04,25.125,0,"Tank4","Control"
"4974",2025-07-11 08:27:04,25.125,0,"Tank4","Control"
"4975",2025-07-11 08:32:04,25.125,0,"Tank4","Control"
"4976",2025-07-11 08:37:04,25.125,0,"Tank4","Control"
"4977",2025-07-11 08:42:04,25.028,0,"Tank4","Control"
"4978",2025-07-11 08:47:04,25.028,0,"Tank4","Control"
"4979",2025-07-11 08:52:04,25.028,0,"Tank4","Control"
"4980",2025-07-11 08:57:04,25.028,21.5,"Tank4","Control"
"4981",2025-07-11 09:02:04,25.125,139.9,"Tank4","Control"
"4982",2025-07-11 09:07:04,25.222,236.8,"Tank4","Control"
"4983",2025-07-11 09:12:04,25.222,118.4,"Tank4","Control"
"4984",2025-07-11 09:17:04,25.222,139.9,"Tank4","Control"
"4985",2025-07-11 09:22:04,25.222,139.9,"Tank4","Control"
"4986",2025-07-11 09:27:04,25.222,193.8,"Tank4","Control"
"4987",2025-07-11 09:32:04,25.125,150.7,"Tank4","Control"
"4988",2025-07-11 09:37:04,25.125,226,"Tank4","Control"
"4989",2025-07-11 09:42:04,25.125,247.6,"Tank4","Control"
"4990",2025-07-11 09:47:04,25.125,333.7,"Tank4","Control"
"4991",2025-07-11 09:52:04,25.125,215.3,"Tank4","Control"
"4992",2025-07-11 09:57:04,25.028,269.1,"Tank4","Control"
"4993",2025-07-11 10:02:04,25.028,236.8,"Tank4","Control"
"4994",2025-07-11 10:07:04,25.222,409,"Tank4","Control"
"4995",2025-07-11 10:12:04,25.222,258.3,"Tank4","Control"
"4996",2025-07-11 10:17:04,25.222,322.9,"Tank4","Control"
"4997",2025-07-11 10:22:04,25.222,419.8,"Tank4","Control"
"4998",2025-07-11 10:27:04,25.222,376.7,"Tank4","Control"
"4999",2025-07-11 10:32:04,25.222,355.2,"Tank4","Control"
"5000",2025-07-11 10:37:04,25.125,387.5,"Tank4","Control"
"5001",2025-07-11 10:42:04,25.125,387.5,"Tank4","Control"
"5002",2025-07-11 10:47:04,25.125,462.9,"Tank4","Control"
"5003",2025-07-11 10:52:04,25.125,419.8,"Tank4","Control"
"5004",2025-07-11 10:57:04,25.125,452.1,"Tank4","Control"
"5005",2025-07-11 11:02:04,25.028,516.7,"Tank4","Control"
"5006",2025-07-11 11:07:04,25.125,430.6,"Tank4","Control"
"5007",2025-07-11 11:12:04,25.222,473.6,"Tank4","Control"
"5008",2025-07-11 11:17:04,25.222,484.4,"Tank4","Control"
"5009",2025-07-11 11:22:04,25.125,549,"Tank4","Control"
"5010",2025-07-11 11:27:04,25.125,516.7,"Tank4","Control"
"5011",2025-07-11 11:32:04,24.641,505.9,"Tank4","Control"
"5012",2025-07-11 11:37:04,24.835,516.7,"Tank4","Control"
"5013",2025-07-11 11:42:04,25.028,549,"Tank4","Control"
"5014",2025-07-11 11:47:04,26,656.6,"Tank4","Control"
"5015",2025-07-11 11:52:04,26,678.1,"Tank4","Control"
"5016",2025-07-11 11:57:04,26,699.7,"Tank4","Control"
"5017",2025-07-11 12:02:04,26,678.1,"Tank4","Control"
"5018",2025-07-11 12:07:04,26,667.4,"Tank4","Control"
"5019",2025-07-11 12:12:04,25.902,602.8,"Tank4","Control"
"5020",2025-07-11 12:17:04,25.902,710.4,"Tank4","Control"
"5021",2025-07-11 12:22:04,25.902,624.3,"Tank4","Control"
"5022",2025-07-11 12:27:04,25.805,613.5,"Tank4","Control"
"5023",2025-07-11 12:32:04,25.805,742.7,"Tank4","Control"
"5024",2025-07-11 12:37:04,25.805,721.2,"Tank4","Control"
"5025",2025-07-11 12:42:04,25.805,688.9,"Tank4","Control"
"5026",2025-07-11 12:47:04,25.708,602.8,"Tank4","Control"
"5027",2025-07-11 12:52:04,25.708,613.5,"Tank4","Control"
"5028",2025-07-11 12:57:04,25.708,710.4,"Tank4","Control"
"5029",2025-07-11 13:02:04,25.61,635.1,"Tank4","Control"
"5030",2025-07-11 13:07:04,25.61,731.9,"Tank4","Control"
"5031",2025-07-11 13:12:04,25.61,645.8,"Tank4","Control"
"5032",2025-07-11 13:17:04,25.61,688.9,"Tank4","Control"
"5033",2025-07-11 13:22:04,25.513,710.4,"Tank4","Control"
"5034",2025-07-11 13:27:04,25.513,624.3,"Tank4","Control"
"5035",2025-07-11 13:32:04,25.513,699.7,"Tank4","Control"
"5036",2025-07-11 13:37:04,25.513,624.3,"Tank4","Control"
"5037",2025-07-11 13:42:04,25.416,764.2,"Tank4","Control"
"5038",2025-07-11 13:47:04,25.416,710.4,"Tank4","Control"
"5039",2025-07-11 13:52:04,25.416,710.4,"Tank4","Control"
"5040",2025-07-11 13:57:04,25.416,742.7,"Tank4","Control"
"5041",2025-07-11 14:02:04,25.319,624.3,"Tank4","Control"
"5042",2025-07-11 14:07:04,25.319,721.2,"Tank4","Control"
"5043",2025-07-11 14:12:04,25.319,742.7,"Tank4","Control"
"5044",2025-07-11 14:17:04,25.319,710.4,"Tank4","Control"
"5045",2025-07-11 14:22:04,25.319,710.4,"Tank4","Control"
"5046",2025-07-11 14:27:04,25.222,678.1,"Tank4","Control"
"5047",2025-07-11 14:32:04,25.222,721.2,"Tank4","Control"
"5048",2025-07-11 14:37:04,25.222,731.9,"Tank4","Control"
"5049",2025-07-11 14:42:04,25.222,613.5,"Tank4","Control"
"5050",2025-07-11 14:47:04,25.222,688.9,"Tank4","Control"
"5051",2025-07-11 14:52:04,25.125,688.9,"Tank4","Control"
"5052",2025-07-11 14:57:04,25.125,613.5,"Tank4","Control"
"5053",2025-07-11 15:02:04,25.125,721.2,"Tank4","Control"
"5054",2025-07-11 15:07:04,25.125,678.1,"Tank4","Control"
"5055",2025-07-11 15:12:04,25.125,678.1,"Tank4","Control"
"5056",2025-07-11 15:17:04,25.125,742.7,"Tank4","Control"
"5057",2025-07-11 15:22:04,25.222,699.7,"Tank4","Control"
"5058",2025-07-11 15:27:04,25.222,721.2,"Tank4","Control"
"5059",2025-07-11 15:32:04,25.222,731.9,"Tank4","Control"
"5060",2025-07-11 15:37:04,25.222,613.5,"Tank4","Control"
"5061",2025-07-11 15:42:04,25.125,624.3,"Tank4","Control"
"5062",2025-07-11 15:47:04,25.125,688.9,"Tank4","Control"
"5063",2025-07-11 15:52:04,25.125,624.3,"Tank4","Control"
"5064",2025-07-11 15:57:04,25.125,635.1,"Tank4","Control"
"5065",2025-07-11 16:02:04,25.125,721.2,"Tank4","Control"
"5066",2025-07-11 16:07:04,25.125,688.9,"Tank4","Control"
"5067",2025-07-11 16:12:04,25.222,635.1,"Tank4","Control"
"5068",2025-07-11 16:17:04,25.222,635.1,"Tank4","Control"
"5069",2025-07-11 16:22:04,25.222,538.2,"Tank4","Control"
"5070",2025-07-11 16:27:04,25.125,645.8,"Tank4","Control"
"5071",2025-07-11 16:32:04,25.125,538.2,"Tank4","Control"
"5072",2025-07-11 16:37:04,25.125,602.8,"Tank4","Control"
"5073",2025-07-11 16:42:04,25.125,484.4,"Tank4","Control"
"5074",2025-07-11 16:47:04,25.028,559.7,"Tank4","Control"
"5075",2025-07-11 16:52:04,25.028,452.1,"Tank4","Control"
"5076",2025-07-11 16:57:04,25.222,505.9,"Tank4","Control"
"5077",2025-07-11 17:02:04,25.319,549,"Tank4","Control"
"5078",2025-07-11 17:07:04,25.222,419.8,"Tank4","Control"
"5079",2025-07-11 17:12:04,25.222,387.5,"Tank4","Control"
"5080",2025-07-11 17:17:04,25.222,398.3,"Tank4","Control"
"5081",2025-07-11 17:22:04,25.125,344.4,"Tank4","Control"
"5082",2025-07-11 17:27:04,25.125,376.7,"Tank4","Control"
"5083",2025-07-11 17:32:04,25.125,344.4,"Tank4","Control"
"5084",2025-07-11 17:37:04,25.125,301.4,"Tank4","Control"
"5085",2025-07-11 17:42:04,25.028,344.4,"Tank4","Control"
"5086",2025-07-11 17:47:04,25.028,269.1,"Tank4","Control"
"5087",2025-07-11 17:52:04,25.222,269.1,"Tank4","Control"
"5088",2025-07-11 17:57:04,25.222,279.9,"Tank4","Control"
"5089",2025-07-11 18:02:04,25.222,312.2,"Tank4","Control"
"5090",2025-07-11 18:07:04,25.222,226,"Tank4","Control"
"5091",2025-07-11 18:12:04,25.125,333.7,"Tank4","Control"
"5092",2025-07-11 18:17:04,25.125,193.8,"Tank4","Control"
"5093",2025-07-11 18:22:04,25.125,247.6,"Tank4","Control"
"5094",2025-07-11 18:27:04,25.028,204.5,"Tank4","Control"
"5095",2025-07-11 18:32:04,25.028,193.8,"Tank4","Control"
"5096",2025-07-11 18:37:04,25.222,150.7,"Tank4","Control"
"5097",2025-07-11 18:42:04,25.222,172.2,"Tank4","Control"
"5098",2025-07-11 18:47:04,25.125,172.2,"Tank4","Control"
"5099",2025-07-11 18:52:04,25.125,75.3,"Tank4","Control"
"5100",2025-07-11 18:57:04,25.125,161.5,"Tank4","Control"
"5101",2025-07-11 19:02:04,25.125,96.9,"Tank4","Control"
"5102",2025-07-11 19:07:04,25.028,64.6,"Tank4","Control"
"5103",2025-07-11 19:12:04,25.028,32.3,"Tank4","Control"
"5104",2025-07-11 19:17:04,25.028,193.8,"Tank4","Control"
"5105",2025-07-11 19:22:04,25.028,129.2,"Tank4","Control"
"5106",2025-07-11 19:27:04,25.125,0,"Tank4","Control"
"5107",2025-07-11 19:32:04,25.125,53.8,"Tank4","Control"
"5108",2025-07-11 19:37:04,25.125,53.8,"Tank4","Control"
"5109",2025-07-11 19:42:04,25.125,10.8,"Tank4","Control"
"5110",2025-07-11 19:47:04,25.028,0,"Tank4","Control"
"5111",2025-07-11 19:52:04,25.028,0,"Tank4","Control"
"5112",2025-07-11 19:57:04,25.125,0,"Tank4","Control"
"5113",2025-07-11 20:02:04,25.222,0,"Tank4","Control"
"5114",2025-07-11 20:07:04,25.222,0,"Tank4","Control"
"5115",2025-07-11 20:12:04,25.125,0,"Tank4","Control"
"5116",2025-07-11 20:17:04,25.125,0,"Tank4","Control"
"5117",2025-07-11 20:22:04,25.125,0,"Tank4","Control"
"5118",2025-07-11 20:27:04,25.125,0,"Tank4","Control"
"5119",2025-07-11 20:32:04,25.028,0,"Tank4","Control"
"5120",2025-07-11 20:37:04,25.028,0,"Tank4","Control"
"5121",2025-07-11 20:42:04,25.125,0,"Tank4","Control"
"5122",2025-07-11 20:47:04,25.222,0,"Tank4","Control"
"5123",2025-07-11 20:52:04,25.222,0,"Tank4","Control"
"5124",2025-07-11 20:57:04,25.125,0,"Tank4","Control"
"5125",2025-07-11 21:02:04,25.125,0,"Tank4","Control"
"5126",2025-07-11 21:07:04,25.125,0,"Tank4","Control"
"5127",2025-07-11 21:12:04,25.028,0,"Tank4","Control"
"5128",2025-07-11 21:17:04,25.028,0,"Tank4","Control"
"5129",2025-07-11 21:22:04,24.931,0,"Tank4","Control"
"5130",2025-07-11 21:27:04,25.222,0,"Tank4","Control"
"5131",2025-07-11 21:32:04,25.222,0,"Tank4","Control"
"5132",2025-07-11 21:37:04,25.222,0,"Tank4","Control"
