Gene	p	padj	loglik_full	loglik_red	df_full	df_red	mean	converge_combined	converge_case	converge_control	converge_sigmoid	impulseTOsigmoid_p	impulseTOsigmoid_padj	sigmoidTOconst_p	sigmoidTOconst_padj	isTransient	isMonotonous	allZero
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___TS.g17145.t1	0.649107132877138	1	-104.876220999631	-106.541694542567	17	12	5.1539456900941	0	0	0	0	0.617618520223632	0.983042787650038	0.828106581933601	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g25408.t1	0.0645181121571636	0.339516845893302	-184.839707137364	-190.042655235154	17	12	115.923423302599	0	0	0	0	0.263445293222687	0.633988045555174	0.00101451111016387	0.0125711822912258	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g11425.t1	1	1	-4.94005017136079	-4.9400507077328	17	12	2.40382937490003e-06	0	0	0	0	1	1	1	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g17880.t1	0.953331024340533	1	-64.2338953557771	-64.7882435880673	17	12	5.74676442631266	0	0	0	0	0.743494221160205	1	0.841897336542105	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g17881.t1	1	1	-4.53716562162426	-4.53690282661775	17	12	2.21854916570024e-06	0	0	0	0	0.847986726804887	1	0.920894161931852	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g17883.t1	0.958046950367349	1	-32.7996759407163	-33.3269514609223	17	12	0.879631491958329	0	0	0	0	0.827465659206852	1	0.916792146377107	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g17884.t1	0.98600604648556	1	-39.1682183744186	-39.489153424617	17	12	5.19398471379515	0	0	0	0	0.758005497830058	1	0.855797605947559	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g29830.t1	0.999999999920949	1	-11.7959888071863	-11.7961359747	17	12	7.92009615853036e-05	0	0	0	0	0.796452780793296	1	0.885046421848972	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g12210.t1	0.999999999997226	1	-6.40330542352029	-6.40334396339331	17	12	1.13591640477254e-07	0	0	0	0	1	1	1	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g12211.t1	1	1	-9.87065126091946	-9.8705382684173	17	12	1.62454069600247e-06	0	0	0	0	1	1	1	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g12213.t1	0.999999999999957	1	-5.7849986568219	-5.78500590440144	17	12	1.31623657729738e-06	0	0	0	0	1	1	1	1	FALSE	FALSE	FALSE
