"module","treatment_time","correlation","pvalue","label"
"ME18","3hr-Heat",0.273779954283894,0.087365166482966,""
"ME18","12hr-Heat",0.353172595398967,0.0253901443077788,"0.35"
"ME18","24hr-Heat",0.389259831293512,0.0130420844322978,"0.39"
"ME18","72hr-Heat",-0.110497424479517,0.497283754320736,""
"ME18","120hr-Heat",0.0931308668028611,0.567607646759,""
"ME19","0hr-Control",-0.0404377253766371,0.804334005548465,""
"ME19","1hr-Control",-0.0265138736450546,0.870991282396733,""
"ME19","3hr-Control",-0.137186118249757,0.398596865783664,""
"ME19","12hr-Control",-0.143234198365731,0.377925238324126,""
"ME19","24hr-Control",-0.252568607820006,0.115870710600602,""
"ME19","72hr-Control",-0.0936002945616353,0.565648348891153,""
"ME19","120hr-Control",-0.476794104606911,0.00186779509310026,"-0.48"
"ME19","0hr-Heat",-0.0186444466957782,0.909088390892248,""
"ME19","1hr-Heat",0.0736364609320845,0.651583191130165,""
"ME19","3hr-Heat",0.113869456896378,0.484166091569666,""
"ME19","12hr-Heat",0.514017738231401,0.000692023317731237,"0.51"
"ME19","24hr-Heat",0.126335218348251,0.437278296093713,""
"ME19","72hr-Heat",0.141863457306548,0.382553789360992,""
"ME19","120hr-Heat",0.277031075527781,0.0835245480499448,""
"ME20","0hr-Control",-0.058430204893203,0.720243766388068,""
"ME20","1hr-Control",-0.103717981356264,0.524196112360142,""
"ME20","3hr-Control",-0.113005761994755,0.48750872306654,""
"ME20","12hr-Control",-0.0919407774447992,0.572588767488827,""
"ME20","24hr-Control",0.0130882145715277,0.936113487037254,""
"ME20","72hr-Control",-0.139744349968859,0.389774605723994,""
"ME20","120hr-Control",-0.285726008583506,0.0738964305136069,""
"ME20","0hr-Heat",-0.0727558812190101,0.655489333420613,""
"ME20","1hr-Heat",-0.0208404616594194,0.898433238082001,""
"ME20","3hr-Heat",-0.471685241686222,0.00212241947681738,"-0.47"
"ME20","12hr-Heat",0.405836666871358,0.00937075865348041,"0.41"
"ME20","24hr-Heat",0.490426126336495,0.00131524635780752,"0.49"
"ME20","72hr-Heat",0.150940524405602,0.352525376275728,""
"ME20","120hr-Heat",0.359025819391537,0.0228986588641041,"0.36"
"ME2","0hr-Control",0.165142290438698,0.308513819030231,""
"ME2","1hr-Control",0.280951771484767,0.0790689747686934,""
"ME2","3hr-Control",0.0524735718021567,0.747778478581298,""
"ME2","12hr-Control",-0.1151251468083,0.479327742392459,""
"ME2","24hr-Control",-0.11046230075115,0.497421339638171,""
"ME2","72hr-Control",-0.235167298071335,0.144086519677176,""
"ME2","120hr-Control",0.112819377515229,0.488231624749501,""
"ME2","0hr-Heat",-0.0436879663832919,0.788951013757092,""
"ME2","1hr-Heat",-0.0743087567866819,0.648607129879124,""
"ME2","3hr-Heat",0.0325982670851695,0.841727060375606,""
"ME2","12hr-Heat",0.0171493852786953,0.916351595899814,""
"ME2","24hr-Heat",-0.0247418050345337,0.87954820371558,""
"ME2","72hr-Heat",0.175754205794884,0.278014321596149,""
"ME2","120hr-Heat",-0.161819515697486,0.318484103408501,""
"ME30","0hr-Control",-0.0726389072867162,0.656008899483433,""
"ME30","1hr-Control",0.0838153230496876,0.60711800213137,""
"ME30","3hr-Control",-0.0872916875795857,0.592235842457603,""
"ME30","12hr-Control",-0.189459558551123,0.241641928227479,""
"ME30","24hr-Control",-0.117978260050028,0.468429142474493,""
"ME30","72hr-Control",-0.285571551422553,0.0740595092964872,""
"ME30","120hr-Control",-0.0806038734271021,0.621006618319089,""
"ME30","0hr-Heat",-0.245903942245412,0.12613794738666,""
"ME30","1hr-Heat",-0.151661372447633,0.350203788713165,""
"ME30","3hr-Heat",0.347307883807501,0.0281082538856457,"0.35"
"ME30","12hr-Heat",0.310930852043513,0.0508372669189677,""
"ME30","24hr-Heat",0.16456921833725,0.310219075904155,""
"ME30","72hr-Heat",0.246031564629539,0.125935159109236,""
"ME30","120hr-Heat",0.178650917192789,0.270044013247084,""
"ME28","0hr-Control",0.0380661773941758,0.81560467990858,""
"ME28","1hr-Control",-0.0802021232732689,0.622753368715618,""
"ME28","3hr-Control",-0.00381396923310965,0.98136564903744,""
"ME28","12hr-Control",0.14081626088336,0.386112200258435,""
"ME28","24hr-Control",-0.00443449025448539,0.978334562964991,""
"ME28","72hr-Control",0.188406570914474,0.244316487894702,""
"ME28","120hr-Control",0.193379251206204,0.23186024127903,""
"ME28","0hr-Heat",0.121308254623004,0.455877361431375,""
"ME28","1hr-Heat",-0.28767552664442,0.0718622219934688,""
"ME28","3hr-Heat",-0.515997161841571,0.000654331251986733,"-0.52"
"ME28","12hr-Heat",0.149191813806386,0.35819606085382,""
"ME28","24hr-Heat",0.25687565079528,0.109579186521963,""
"ME28","72hr-Heat",-0.0430639374698229,0.791898539236077,""
"ME28","120hr-Heat",-0.170394603436467,0.2931626393277,""
"ME13","0hr-Control",-0.0394097006642665,0.809214995715742,""
"ME13","1hr-Control",0.0239657138721656,0.883300088400442,""
"ME13","3hr-Control",-0.126902850613024,0.435204832114069,""
"ME13","12hr-Control",-0.11600870393721,0.475938518686986,""
"ME13","24hr-Control",-0.252581715674458,0.115851158636616,""
"ME13","72hr-Control",-0.185664700339618,0.251374101997244,""
"ME13","120hr-Control",0.0820124871604568,0.614898408016301,""
"ME13","0hr-Heat",-0.0461471408191634,0.777363970332156,""
"ME13","1hr-Heat",-0.189793158722504,0.240798734823516,""
"ME13","3hr-Heat",0.162516653181058,0.316375676263687,""
"ME13","12hr-Heat",0.444290454059362,0.00407818473188314,"0.44"
"ME13","24hr-Heat",0.347735344909416,0.0279023304670427,"0.35"
"ME13","72hr-Heat",0.126654259237144,0.436112222994263,""
"ME13","120hr-Heat",-0.179086865180456,0.268857660282966,""
"ME14","0hr-Control",0.233344025338537,0.147312260444255,""
"ME14","1hr-Control",0.18443542474118,0.254582156725115,""
"ME14","3hr-Control",-0.0735954336484347,0.651764980374754,""
"ME14","12hr-Control",0.0230228976137421,0.887861353138331,""
"ME14","24hr-Control",-0.265606524601303,0.0976247999523006,""
"ME14","72hr-Control",-0.0553145466575965,0.734605053851141,""
"ME14","120hr-Control",0.189062064975506,0.242649217166219,""
"ME14","0hr-Heat",0.250496080734733,0.118993560806725,""
"ME14","1hr-Heat",-0.0413135182032436,0.800181562333612,""
"ME14","3hr-Heat",-0.18161871796916,0.262035649879441,""
"ME14","12hr-Heat",0.0372773594375298,0.819361751702597,""
"ME14","24hr-Heat",-0.00207465462164584,0.989862996860826,""
