"","DateTimeGMT10","TempC","IntensityLux","Tank","Treatment"
"1",2025-05-19 11:42:36,21.76,0,"Tank1","Heated"
"2",2025-05-19 11:42:47,NA,NA,"Tank1","Heated"
"3",2025-05-19 11:47:36,26.488,301.4,"Tank1","Heated"
"4",2025-05-19 11:52:36,26.781,592,"Tank1","Heated"
"5",2025-05-19 11:57:36,26.879,43.1,"Tank1","Heated"
"6",2025-05-19 12:02:36,26.781,32.3,"Tank1","Heated"
"7",2025-05-19 12:07:36,26.781,150.7,"Tank1","Heated"
"8",2025-05-19 12:12:36,26.781,172.2,"Tank1","Heated"
"9",2025-05-19 12:17:36,26.683,150.7,"Tank1","Heated"
"10",2025-05-19 12:22:36,26.683,172.2,"Tank1","Heated"
"11",2025-05-19 12:27:36,26.585,64.6,"Tank1","Heated"
"12",2025-05-19 12:32:36,26.488,43.1,"Tank1","Heated"
"13",2025-05-19 12:37:36,26.488,43.1,"Tank1","Heated"
"14",2025-05-19 12:42:36,26.488,21.5,"Tank1","Heated"
"15",2025-05-19 12:47:36,26.39,43.1,"Tank1","Heated"
"16",2025-05-19 12:52:36,26.39,86.1,"Tank1","Heated"
"17",2025-05-19 12:57:36,26.292,21.5,"Tank1","Heated"
"18",2025-05-19 13:02:36,26.292,43.1,"Tank1","Heated"
"19",2025-05-19 13:07:36,26.292,150.7,"Tank1","Heated"
"20",2025-05-19 13:12:36,26.195,43.1,"Tank1","Heated"
"21",2025-05-19 13:17:36,26.195,43.1,"Tank1","Heated"
"22",2025-05-19 13:22:36,26.097,75.3,"Tank1","Heated"
"23",2025-05-19 13:27:36,26.097,0,"Tank1","Heated"
"24",2025-05-19 13:32:36,26.097,64.6,"Tank1","Heated"
"25",2025-05-19 13:37:36,26.097,53.8,"Tank1","Heated"
"26",2025-05-19 13:42:36,26,0,"Tank1","Heated"
"27",2025-05-19 13:47:36,26,0,"Tank1","Heated"
"28",2025-05-19 13:52:36,25.902,0,"Tank1","Heated"
"29",2025-05-19 13:57:36,25.902,0,"Tank1","Heated"
"30",2025-05-19 14:02:36,25.902,0,"Tank1","Heated"
"31",2025-05-19 14:07:36,25.805,0,"Tank1","Heated"
"32",2025-05-19 14:12:36,25.805,0,"Tank1","Heated"
"33",2025-05-19 14:17:36,25.708,0,"Tank1","Heated"
"34",2025-05-19 14:22:36,25.708,0,"Tank1","Heated"
"35",2025-05-19 14:27:36,25.708,0,"Tank1","Heated"
"36",2025-05-19 14:32:36,25.708,0,"Tank1","Heated"
"37",2025-05-19 14:37:36,25.61,0,"Tank1","Heated"
"38",2025-05-19 14:42:36,25.61,0,"Tank1","Heated"
"39",2025-05-19 14:47:36,25.61,0,"Tank1","Heated"
"40",2025-05-19 14:52:36,25.513,0,"Tank1","Heated"
"41",2025-05-19 14:57:36,25.513,0,"Tank1","Heated"
"42",2025-05-19 15:02:36,25.513,0,"Tank1","Heated"
"43",2025-05-19 15:07:36,25.513,0,"Tank1","Heated"
"44",2025-05-19 15:12:36,25.513,0,"Tank1","Heated"
"45",2025-05-19 15:17:36,25.61,0,"Tank1","Heated"
"46",2025-05-19 15:22:36,25.61,0,"Tank1","Heated"
"47",2025-05-19 15:27:36,25.61,0,"Tank1","Heated"
"48",2025-05-19 15:32:36,25.513,0,"Tank1","Heated"
"49",2025-05-19 15:37:36,25.513,0,"Tank1","Heated"
"50",2025-05-19 15:42:36,25.61,0,"Tank1","Heated"
"51",2025-05-19 15:47:36,25.61,0,"Tank1","Heated"
"52",2025-05-19 15:52:36,25.61,0,"Tank1","Heated"
"53",2025-05-19 15:57:36,25.513,0,"Tank1","Heated"
"54",2025-05-19 16:02:36,25.513,0,"Tank1","Heated"
"55",2025-05-19 16:07:36,25.61,0,"Tank1","Heated"
"56",2025-05-19 16:12:36,25.61,0,"Tank1","Heated"
"57",2025-05-19 16:17:36,25.513,0,"Tank1","Heated"
"58",2025-05-19 16:22:36,25.513,0,"Tank1","Heated"
"59",2025-05-19 16:27:36,25.61,0,"Tank1","Heated"
"60",2025-05-19 16:32:36,25.61,0,"Tank1","Heated"
"61",2025-05-19 16:37:36,25.513,0,"Tank1","Heated"
"62",2025-05-19 16:42:36,25.513,0,"Tank1","Heated"
"63",2025-05-19 16:47:36,25.513,0,"Tank1","Heated"
"64",2025-05-19 16:52:36,25.61,0,"Tank1","Heated"
"65",2025-05-19 16:57:36,25.61,0,"Tank1","Heated"
"66",2025-05-19 17:02:36,25.61,0,"Tank1","Heated"
"67",2025-05-19 17:07:36,25.513,0,"Tank1","Heated"
"68",2025-05-19 17:12:36,25.513,0,"Tank1","Heated"
"69",2025-05-19 17:17:36,25.61,0,"Tank1","Heated"
"70",2025-05-19 17:22:36,25.61,0,"Tank1","Heated"
"71",2025-05-19 17:27:36,25.513,0,"Tank1","Heated"
"72",2025-05-19 17:32:36,25.513,0,"Tank1","Heated"
"73",2025-05-19 17:37:36,25.61,0,"Tank1","Heated"
"74",2025-05-19 17:42:36,25.61,0,"Tank1","Heated"
"75",2025-05-19 17:47:36,25.513,0,"Tank1","Heated"
"76",2025-05-19 17:52:36,25.513,0,"Tank1","Heated"
"77",2025-05-19 17:57:36,25.513,0,"Tank1","Heated"
"78",2025-05-19 18:02:36,25.513,0,"Tank1","Heated"
"79",2025-05-19 18:07:36,25.513,0,"Tank1","Heated"
"80",2025-05-19 18:12:36,25.61,0,"Tank1","Heated"
"81",2025-05-19 18:17:36,25.61,0,"Tank1","Heated"
"82",2025-05-19 18:22:36,25.61,0,"Tank1","Heated"
"83",2025-05-19 18:27:36,25.513,0,"Tank1","Heated"
"84",2025-05-19 18:32:36,25.513,0,"Tank1","Heated"
"85",2025-05-19 18:37:36,25.61,0,"Tank1","Heated"
"86",2025-05-19 18:42:36,25.61,0,"Tank1","Heated"
"87",2025-05-19 18:47:36,25.513,0,"Tank1","Heated"
"88",2025-05-19 18:52:36,25.513,0,"Tank1","Heated"
"89",2025-05-19 18:57:36,25.61,0,"Tank1","Heated"
"90",2025-05-19 19:02:36,25.513,0,"Tank1","Heated"
"91",2025-05-19 19:07:36,25.513,0,"Tank1","Heated"
"92",2025-05-19 19:12:36,25.513,0,"Tank1","Heated"
"93",2025-05-19 19:17:36,25.513,0,"Tank1","Heated"
"94",2025-05-19 19:22:36,25.513,0,"Tank1","Heated"
"95",2025-05-19 19:27:36,25.61,0,"Tank1","Heated"
"96",2025-05-19 19:32:36,25.61,0,"Tank1","Heated"
"97",2025-05-19 19:37:36,25.513,0,"Tank1","Heated"
"98",2025-05-19 19:42:36,25.513,0,"Tank1","Heated"
"99",2025-05-19 19:47:36,25.61,0,"Tank1","Heated"
"100",2025-05-19 19:52:36,25.61,0,"Tank1","Heated"
"101",2025-05-19 19:57:36,25.513,0,"Tank1","Heated"
"102",2025-05-19 20:02:36,25.513,0,"Tank1","Heated"
"103",2025-05-19 20:07:36,25.61,0,"Tank1","Heated"
"104",2025-05-19 20:12:36,25.61,0,"Tank1","Heated"
"105",2025-05-19 20:17:36,25.61,0,"Tank1","Heated"
"106",2025-05-19 20:22:36,25.513,0,"Tank1","Heated"
"107",2025-05-19 20:27:36,25.61,0,"Tank1","Heated"
"108",2025-05-19 20:32:36,25.61,0,"Tank1","Heated"
"109",2025-05-19 20:37:36,25.61,0,"Tank1","Heated"
"110",2025-05-19 20:42:36,25.513,0,"Tank1","Heated"
"111",2025-05-19 20:47:36,25.513,0,"Tank1","Heated"
"112",2025-05-19 20:52:36,25.61,0,"Tank1","Heated"
"113",2025-05-19 20:57:36,25.61,0,"Tank1","Heated"
"114",2025-05-19 21:02:36,25.61,0,"Tank1","Heated"
"115",2025-05-19 21:07:36,25.513,0,"Tank1","Heated"
"116",2025-05-19 21:12:36,25.513,0,"Tank1","Heated"
"117",2025-05-19 21:17:36,25.61,0,"Tank1","Heated"
"118",2025-05-19 21:22:36,25.61,0,"Tank1","Heated"
"119",2025-05-19 21:27:36,25.61,0,"Tank1","Heated"
"120",2025-05-19 21:32:36,25.513,0,"Tank1","Heated"
"121",2025-05-19 21:37:36,25.61,0,"Tank1","Heated"
"122",2025-05-19 21:42:36,25.61,0,"Tank1","Heated"
"123",2025-05-19 21:47:36,25.513,0,"Tank1","Heated"
"124",2025-05-19 21:52:36,25.513,0,"Tank1","Heated"
"125",2025-05-19 21:57:36,25.61,0,"Tank1","Heated"
"126",2025-05-19 22:02:36,25.61,0,"Tank1","Heated"
"127",2025-05-19 22:07:36,25.513,0,"Tank1","Heated"
"128",2025-05-19 22:12:36,25.513,0,"Tank1","Heated"
"129",2025-05-19 22:17:36,25.61,0,"Tank1","Heated"
"130",2025-05-19 22:22:36,25.61,0,"Tank1","Heated"
"131",2025-05-19 22:27:36,25.513,0,"Tank1","Heated"
"132",2025-05-19 22:32:36,25.513,0,"Tank1","Heated"
"133",2025-05-19 22:37:36,25.61,0,"Tank1","Heated"
"134",2025-05-19 22:42:36,25.61,0,"Tank1","Heated"
"135",2025-05-19 22:47:36,25.61,0,"Tank1","Heated"
"136",2025-05-19 22:52:36,25.513,0,"Tank1","Heated"
"137",2025-05-19 22:57:36,25.513,0,"Tank1","Heated"
"138",2025-05-19 23:02:36,25.61,0,"Tank1","Heated"
"139",2025-05-19 23:07:36,25.61,0,"Tank1","Heated"
"140",2025-05-19 23:12:36,25.513,0,"Tank1","Heated"
"141",2025-05-19 23:17:36,25.513,0,"Tank1","Heated"
"142",2025-05-19 23:22:36,25.61,0,"Tank1","Heated"
"143",2025-05-19 23:27:36,25.61,0,"Tank1","Heated"
"144",2025-05-19 23:32:36,25.61,0,"Tank1","Heated"
"145",2025-05-19 23:37:36,25.513,0,"Tank1","Heated"
"146",2025-05-19 23:42:36,25.61,0,"Tank1","Heated"
"147",2025-05-19 23:47:36,25.61,0,"Tank1","Heated"
"148",2025-05-19 23:52:36,25.61,0,"Tank1","Heated"
"149",2025-05-19 23:57:36,25.513,0,"Tank1","Heated"
"150",2025-05-20 00:02:36,25.513,0,"Tank1","Heated"
"151",2025-05-20 00:07:36,25.61,0,"Tank1","Heated"
"152",2025-05-20 00:12:36,25.61,0,"Tank1","Heated"
"153",2025-05-20 00:17:36,25.513,0,"Tank1","Heated"
"154",2025-05-20 00:22:36,25.513,0,"Tank1","Heated"
"155",2025-05-20 00:27:36,25.61,0,"Tank1","Heated"
"156",2025-05-20 00:32:36,25.513,0,"Tank1","Heated"
"157",2025-05-20 00:37:36,25.513,0,"Tank1","Heated"
"158",2025-05-20 00:42:36,25.513,0,"Tank1","Heated"
"159",2025-05-20 00:47:36,25.61,0,"Tank1","Heated"
"160",2025-05-20 00:52:36,25.513,0,"Tank1","Heated"
"161",2025-05-20 00:57:36,25.513,0,"Tank1","Heated"
"162",2025-05-20 01:02:36,25.513,0,"Tank1","Heated"
"163",2025-05-20 01:07:36,25.61,0,"Tank1","Heated"
"164",2025-05-20 01:12:36,25.513,0,"Tank1","Heated"
"165",2025-05-20 01:17:36,25.513,0,"Tank1","Heated"
"166",2025-05-20 01:22:36,25.513,0,"Tank1","Heated"
"167",2025-05-20 01:27:36,25.61,0,"Tank1","Heated"
"168",2025-05-20 01:32:36,25.61,0,"Tank1","Heated"
"169",2025-05-20 01:37:36,25.513,0,"Tank1","Heated"
"170",2025-05-20 01:42:36,25.513,0,"Tank1","Heated"
"171",2025-05-20 01:47:36,25.513,0,"Tank1","Heated"
"172",2025-05-20 01:52:36,25.61,0,"Tank1","Heated"
"173",2025-05-20 01:57:36,25.61,0,"Tank1","Heated"
"174",2025-05-20 02:02:36,25.61,0,"Tank1","Heated"
"175",2025-05-20 02:07:36,25.513,0,"Tank1","Heated"
"176",2025-05-20 02:12:36,25.513,0,"Tank1","Heated"
"177",2025-05-20 02:17:36,25.513,0,"Tank1","Heated"
"178",2025-05-20 02:22:36,25.513,0,"Tank1","Heated"
"179",2025-05-20 02:27:36,25.513,21.5,"Tank1","Heated"
"180",2025-05-20 02:32:36,25.61,32.3,"Tank1","Heated"
"181",2025-05-20 02:37:36,25.61,32.3,"Tank1","Heated"
"182",2025-05-20 02:42:36,25.513,32.3,"Tank1","Heated"
"183",2025-05-20 02:47:36,25.416,32.3,"Tank1","Heated"
"184",2025-05-20 02:52:36,25.416,21.5,"Tank1","Heated"
"185",2025-05-20 02:57:36,25.513,107.6,"Tank1","Heated"
"186",2025-05-20 03:02:36,25.61,43.1,"Tank1","Heated"
"187",2025-05-20 03:07:36,25.708,86.1,"Tank1","Heated"
"188",2025-05-20 03:12:36,25.708,43.1,"Tank1","Heated"
"189",2025-05-20 03:17:36,25.61,86.1,"Tank1","Heated"
"190",2025-05-20 03:22:36,25.61,53.8,"Tank1","Heated"
"191",2025-05-20 03:27:36,25.61,96.9,"Tank1","Heated"
"192",2025-05-20 03:32:36,25.513,86.1,"Tank1","Heated"
"193",2025-05-20 03:37:36,25.513,96.9,"Tank1","Heated"
"194",2025-05-20 03:42:36,25.61,107.6,"Tank1","Heated"
"195",2025-05-20 03:47:36,25.61,118.4,"Tank1","Heated"
"196",2025-05-20 03:52:36,25.61,129.2,"Tank1","Heated"
"197",2025-05-20 03:57:36,25.513,129.2,"Tank1","Heated"
"198",2025-05-20 04:02:36,25.513,161.5,"Tank1","Heated"
"199",2025-05-20 04:07:36,25.61,0,"Tank1","Heated"
"200",2025-05-20 04:12:36,25.61,0,"Tank1","Heated"
"201",2025-05-20 04:17:36,25.513,0,"Tank1","Heated"
"202",2025-05-20 04:22:36,25.61,0,"Tank1","Heated"
"203",2025-05-20 04:27:36,25.61,0,"Tank1","Heated"
"204",2025-05-20 04:32:36,25.61,172.2,"Tank1","Heated"
"205",2025-05-20 04:37:36,25.61,258.3,"Tank1","Heated"
"206",2025-05-20 04:42:36,25.61,279.9,"Tank1","Heated"
"207",2025-05-20 04:47:36,25.61,516.7,"Tank1","Heated"
"208",2025-05-20 04:52:36,25.61,172.2,"Tank1","Heated"
"209",2025-05-20 04:57:36,25.513,150.7,"Tank1","Heated"
"210",2025-05-20 05:02:36,25.61,258.3,"Tank1","Heated"
"211",2025-05-20 05:07:36,25.61,204.5,"Tank1","Heated"
"212",2025-05-20 05:12:36,25.61,193.8,"Tank1","Heated"
"213",2025-05-20 05:17:36,25.61,236.8,"Tank1","Heated"
"214",2025-05-20 05:22:36,25.61,258.3,"Tank1","Heated"
"215",2025-05-20 05:27:36,25.61,269.1,"Tank1","Heated"
"216",2025-05-20 05:32:36,25.513,258.3,"Tank1","Heated"
"217",2025-05-20 05:37:36,25.61,258.3,"Tank1","Heated"
"218",2025-05-20 05:42:36,25.61,301.4,"Tank1","Heated"
"219",2025-05-20 05:47:36,25.61,279.9,"Tank1","Heated"
"220",2025-05-20 05:52:36,25.61,290.6,"Tank1","Heated"
"221",2025-05-20 05:57:36,25.61,344.4,"Tank1","Heated"
"222",2025-05-20 06:02:36,25.61,387.5,"Tank1","Heated"
"223",2025-05-20 06:07:36,25.61,882.6,"Tank1","Heated"
"224",2025-05-20 06:12:36,25.61,1216.3,"Tank1","Heated"
"225",2025-05-20 06:17:36,25.61,1044.1,"Tank1","Heated"
"226",2025-05-20 06:22:36,25.61,1011.8,"Tank1","Heated"
"227",2025-05-20 06:27:36,25.61,1205.6,"Tank1","Heated"
"228",2025-05-20 06:32:36,25.61,1108.7,"Tank1","Heated"
"229",2025-05-20 06:37:36,25.61,925.7,"Tank1","Heated"
"230",2025-05-20 06:42:36,25.61,1087.2,"Tank1","Heated"
"231",2025-05-20 06:47:36,25.61,1087.2,"Tank1","Heated"
"232",2025-05-20 06:52:36,25.61,947.2,"Tank1","Heated"
"233",2025-05-20 06:57:36,25.61,1248.6,"Tank1","Heated"
"234",2025-05-20 07:02:36,25.513,1076.4,"Tank1","Heated"
"235",2025-05-20 07:07:36,25.61,839.6,"Tank1","Heated"
"236",2025-05-20 07:12:36,25.708,731.9,"Tank1","Heated"
"237",2025-05-20 07:17:36,25.61,968.8,"Tank1","Heated"
"238",2025-05-20 07:22:36,25.61,958,"Tank1","Heated"
"239",2025-05-20 07:27:36,25.61,893.4,"Tank1","Heated"
"240",2025-05-20 07:32:36,25.61,828.8,"Tank1","Heated"
"241",2025-05-20 07:37:36,25.61,904.2,"Tank1","Heated"
"242",2025-05-20 07:42:36,25.61,861.1,"Tank1","Heated"
"243",2025-05-20 07:47:36,25.61,785.8,"Tank1","Heated"
"244",2025-05-20 07:52:36,25.513,775,"Tank1","Heated"
"245",2025-05-20 07:57:36,25.61,764.2,"Tank1","Heated"
"246",2025-05-20 08:02:36,25.61,775,"Tank1","Heated"
"247",2025-05-20 08:07:36,25.513,710.4,"Tank1","Heated"
"248",2025-05-20 08:12:36,25.513,721.2,"Tank1","Heated"
"249",2025-05-20 08:17:36,25.513,850.4,"Tank1","Heated"
"250",2025-05-20 08:22:36,25.61,785.8,"Tank1","Heated"
"251",2025-05-20 08:27:36,25.61,710.4,"Tank1","Heated"
"252",2025-05-20 08:32:36,25.61,699.7,"Tank1","Heated"
"253",2025-05-20 08:37:36,25.61,796.5,"Tank1","Heated"
"254",2025-05-20 08:42:36,25.61,968.8,"Tank1","Heated"
"255",2025-05-20 08:47:36,25.61,850.4,"Tank1","Heated"
"256",2025-05-20 08:52:36,25.61,861.1,"Tank1","Heated"
"257",2025-05-20 08:57:36,25.513,861.1,"Tank1","Heated"
"258",2025-05-20 09:02:36,25.61,818.1,"Tank1","Heated"
"259",2025-05-20 09:07:36,25.61,861.1,"Tank1","Heated"
"260",2025-05-20 09:12:36,25.61,904.2,"Tank1","Heated"
"261",2025-05-20 09:17:36,25.61,818.1,"Tank1","Heated"
"262",2025-05-20 09:22:36,25.513,904.2,"Tank1","Heated"
"263",2025-05-20 09:27:36,25.61,882.6,"Tank1","Heated"
"264",2025-05-20 09:32:36,25.61,495.1,"Tank1","Heated"
"265",2025-05-20 09:37:36,25.61,322.9,"Tank1","Heated"
"266",2025-05-20 09:42:36,25.513,1173.3,"Tank1","Heated"
"267",2025-05-20 09:47:36,25.513,1130.2,"Tank1","Heated"
"268",2025-05-20 09:52:36,25.61,1151.7,"Tank1","Heated"
"269",2025-05-20 09:57:36,25.513,1173.3,"Tank1","Heated"
"270",2025-05-20 10:02:36,25.61,1119.5,"Tank1","Heated"
"271",2025-05-20 10:07:36,25.902,1108.7,"Tank1","Heated"
"272",2025-05-20 10:12:36,25.902,1184,"Tank1","Heated"
"273",2025-05-20 10:17:36,25.902,1097.9,"Tank1","Heated"
"274",2025-05-20 10:22:36,25.902,1044.1,"Tank1","Heated"
"275",2025-05-20 10:27:36,25.902,1065.6,"Tank1","Heated"
"276",2025-05-20 10:32:36,25.902,947.2,"Tank1","Heated"
"277",2025-05-20 10:37:36,25.902,1011.8,"Tank1","Heated"
"278",2025-05-20 10:42:36,25.805,958,"Tank1","Heated"
"279",2025-05-20 10:47:36,25.805,958,"Tank1","Heated"
"280",2025-05-20 10:52:36,25.708,968.8,"Tank1","Heated"
"281",2025-05-20 10:57:36,25.708,1011.8,"Tank1","Heated"
"282",2025-05-20 11:02:36,25.708,979.5,"Tank1","Heated"
"283",2025-05-20 11:07:36,25.61,904.2,"Tank1","Heated"
"284",2025-05-20 11:12:36,25.61,796.5,"Tank1","Heated"
"285",2025-05-20 11:17:36,25.61,753.5,"Tank1","Heated"
"286",2025-05-20 11:22:36,25.61,818.1,"Tank1","Heated"
"287",2025-05-20 11:27:36,25.61,882.6,"Tank1","Heated"
"288",2025-05-20 11:32:36,25.61,602.8,"Tank1","Heated"
"289",2025-05-20 11:37:36,25.708,818.1,"Tank1","Heated"
"290",2025-05-20 11:42:36,25.708,731.9,"Tank1","Heated"
"291",2025-05-20 11:47:36,25.708,592,"Tank1","Heated"
"292",2025-05-20 11:52:36,25.708,495.1,"Tank1","Heated"
"293",2025-05-20 11:57:36,25.708,645.8,"Tank1","Heated"
"294",2025-05-20 12:02:36,25.61,441.3,"Tank1","Heated"
"295",2025-05-20 12:07:36,25.61,645.8,"Tank1","Heated"
"296",2025-05-20 12:12:36,25.61,581.3,"Tank1","Heated"
"297",2025-05-20 12:17:36,25.513,549,"Tank1","Heated"
"298",2025-05-20 12:22:36,25.708,333.7,"Tank1","Heated"
"299",2025-05-20 12:27:36,25.708,279.9,"Tank1","Heated"
"300",2025-05-20 12:32:36,25.708,409,"Tank1","Heated"
"301",2025-05-20 12:37:36,25.708,269.1,"Tank1","Heated"
"302",2025-05-20 12:42:36,25.61,409,"Tank1","Heated"
"303",2025-05-20 12:47:36,25.61,226,"Tank1","Heated"
"304",2025-05-20 12:52:36,25.61,183,"Tank1","Heated"
"305",2025-05-20 12:57:36,25.513,215.3,"Tank1","Heated"
"306",2025-05-20 13:02:36,25.61,226,"Tank1","Heated"
"307",2025-05-20 13:07:36,25.708,150.7,"Tank1","Heated"
"308",2025-05-20 13:12:36,25.708,139.9,"Tank1","Heated"
"309",2025-05-20 13:17:36,25.708,139.9,"Tank1","Heated"
"310",2025-05-20 13:22:36,25.708,322.9,"Tank1","Heated"
"311",2025-05-20 13:27:36,25.61,129.2,"Tank1","Heated"
"312",2025-05-20 13:32:36,25.61,96.9,"Tank1","Heated"
"313",2025-05-20 13:37:36,25.513,21.5,"Tank1","Heated"
"314",2025-05-20 13:42:36,25.513,139.9,"Tank1","Heated"
"315",2025-05-20 13:47:36,25.61,43.1,"Tank1","Heated"
"316",2025-05-20 13:52:36,25.708,21.5,"Tank1","Heated"
"317",2025-05-20 13:57:36,25.708,0,"Tank1","Heated"
"318",2025-05-20 14:02:36,25.61,0,"Tank1","Heated"
"319",2025-05-20 14:07:36,25.61,0,"Tank1","Heated"
"320",2025-05-20 14:12:36,25.61,0,"Tank1","Heated"
"321",2025-05-20 14:17:36,25.513,0,"Tank1","Heated"
"322",2025-05-20 14:22:36,25.513,0,"Tank1","Heated"
"323",2025-05-20 14:27:36,25.61,0,"Tank1","Heated"
"324",2025-05-20 14:32:36,25.708,0,"Tank1","Heated"
"325",2025-05-20 14:37:36,25.708,0,"Tank1","Heated"
"326",2025-05-20 14:42:36,25.708,0,"Tank1","Heated"
"327",2025-05-20 14:47:36,25.61,0,"Tank1","Heated"
"328",2025-05-20 14:52:36,25.61,0,"Tank1","Heated"
"329",2025-05-20 14:57:36,25.61,0,"Tank1","Heated"
"330",2025-05-20 15:02:36,25.513,0,"Tank1","Heated"
"331",2025-05-20 15:07:36,25.513,0,"Tank1","Heated"
"332",2025-05-20 15:12:36,25.708,0,"Tank1","Heated"
"333",2025-05-20 15:17:36,25.708,0,"Tank1","Heated"
"334",2025-05-20 15:22:36,25.61,0,"Tank1","Heated"
"335",2025-05-20 15:27:36,25.61,0,"Tank1","Heated"
"336",2025-05-20 15:32:36,25.61,0,"Tank1","Heated"
"337",2025-05-20 15:37:36,25.513,0,"Tank1","Heated"
"338",2025-05-20 15:42:36,25.513,0,"Tank1","Heated"
"339",2025-05-20 15:47:36,25.61,0,"Tank1","Heated"
"340",2025-05-20 15:52:36,25.708,0,"Tank1","Heated"
"341",2025-05-20 15:57:36,25.61,0,"Tank1","Heated"
"342",2025-05-20 16:02:36,25.61,0,"Tank1","Heated"
"343",2025-05-20 16:07:36,25.61,0,"Tank1","Heated"
"344",2025-05-20 16:12:36,25.513,0,"Tank1","Heated"
"345",2025-05-20 16:17:36,25.513,0,"Tank1","Heated"
"346",2025-05-20 16:22:36,25.61,0,"Tank1","Heated"
"347",2025-05-20 16:27:36,25.708,0,"Tank1","Heated"
"348",2025-05-20 16:32:36,25.708,0,"Tank1","Heated"
"349",2025-05-20 16:37:36,25.61,0,"Tank1","Heated"
"350",2025-05-20 16:42:36,25.61,0,"Tank1","Heated"
"351",2025-05-20 16:47:36,25.513,0,"Tank1","Heated"
"352",2025-05-20 16:52:36,25.513,0,"Tank1","Heated"
"353",2025-05-20 16:57:36,25.513,0,"Tank1","Heated"
"354",2025-05-20 17:02:36,25.708,0,"Tank1","Heated"
"355",2025-05-20 17:07:36,25.708,0,"Tank1","Heated"
"356",2025-05-20 17:12:36,25.61,0,"Tank1","Heated"
"357",2025-05-20 17:17:36,25.61,0,"Tank1","Heated"
"358",2025-05-20 17:22:36,25.61,0,"Tank1","Heated"
"359",2025-05-20 17:27:36,25.513,0,"Tank1","Heated"
"360",2025-05-20 17:32:36,25.513,0,"Tank1","Heated"
"361",2025-05-20 17:37:36,25.61,0,"Tank1","Heated"
"362",2025-05-20 17:42:36,25.61,0,"Tank1","Heated"
"363",2025-05-20 17:47:36,25.61,0,"Tank1","Heated"
"364",2025-05-20 17:52:36,25.513,0,"Tank1","Heated"
"365",2025-05-20 17:57:36,25.513,0,"Tank1","Heated"
"366",2025-05-20 18:02:36,25.513,0,"Tank1","Heated"
"367",2025-05-20 18:07:36,25.61,0,"Tank1","Heated"
"368",2025-05-20 18:12:36,25.708,0,"Tank1","Heated"
"369",2025-05-20 18:17:36,25.61,0,"Tank1","Heated"
"370",2025-05-20 18:22:36,25.61,0,"Tank1","Heated"
"371",2025-05-20 18:27:36,25.513,0,"Tank1","Heated"
"372",2025-05-20 18:32:36,25.513,0,"Tank1","Heated"
"373",2025-05-20 18:37:36,25.513,0,"Tank1","Heated"
"374",2025-05-20 18:42:36,25.61,0,"Tank1","Heated"
"375",2025-05-20 18:47:36,25.61,0,"Tank1","Heated"
"376",2025-05-20 18:52:36,25.61,0,"Tank1","Heated"
"377",2025-05-20 18:57:36,25.513,0,"Tank1","Heated"
"378",2025-05-20 19:02:36,25.513,0,"Tank1","Heated"
"379",2025-05-20 19:07:36,25.513,0,"Tank1","Heated"
"380",2025-05-20 19:12:36,25.61,0,"Tank1","Heated"
"381",2025-05-20 19:17:36,25.61,0,"Tank1","Heated"
"382",2025-05-20 19:22:36,25.61,0,"Tank1","Heated"
"383",2025-05-20 19:27:36,25.513,0,"Tank1","Heated"
"384",2025-05-20 19:32:36,25.513,0,"Tank1","Heated"
"385",2025-05-20 19:37:36,25.513,0,"Tank1","Heated"
"386",2025-05-20 19:42:36,25.708,0,"Tank1","Heated"
"387",2025-05-20 19:47:36,25.61,0,"Tank1","Heated"
"388",2025-05-20 19:52:36,25.61,0,"Tank1","Heated"
"389",2025-05-20 19:57:36,25.61,0,"Tank1","Heated"
"390",2025-05-20 20:02:36,25.513,0,"Tank1","Heated"
"391",2025-05-20 20:07:36,25.513,0,"Tank1","Heated"
"392",2025-05-20 20:12:36,25.61,0,"Tank1","Heated"
"393",2025-05-20 20:17:36,25.708,0,"Tank1","Heated"
"394",2025-05-20 20:22:36,25.708,0,"Tank1","Heated"
"395",2025-05-20 20:27:36,25.61,0,"Tank1","Heated"
"396",2025-05-20 20:32:36,25.61,0,"Tank1","Heated"
"397",2025-05-20 20:37:36,25.61,0,"Tank1","Heated"
"398",2025-05-20 20:42:36,25.61,0,"Tank1","Heated"
"399",2025-05-20 20:47:36,25.513,0,"Tank1","Heated"
"400",2025-05-20 20:52:36,25.513,0,"Tank1","Heated"
"401",2025-05-20 20:57:36,25.61,0,"Tank1","Heated"
"402",2025-05-20 21:02:36,25.708,0,"Tank1","Heated"
"403",2025-05-20 21:07:36,25.61,0,"Tank1","Heated"
"404",2025-05-20 21:12:36,25.61,0,"Tank1","Heated"
"405",2025-05-20 21:17:36,25.61,0,"Tank1","Heated"
"406",2025-05-20 21:22:36,25.513,0,"Tank1","Heated"
"407",2025-05-20 21:27:36,25.513,0,"Tank1","Heated"
"408",2025-05-20 21:32:36,25.513,0,"Tank1","Heated"
"409",2025-05-20 21:37:36,25.61,0,"Tank1","Heated"
"410",2025-05-20 21:42:36,25.708,0,"Tank1","Heated"
"411",2025-05-20 21:47:36,25.61,0,"Tank1","Heated"
"412",2025-05-20 21:52:36,25.61,0,"Tank1","Heated"
"413",2025-05-20 21:57:36,25.61,0,"Tank1","Heated"
"414",2025-05-20 22:02:36,25.61,0,"Tank1","Heated"
