"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"215",2025-06-26 01:54:41,25.319,0,"Tank1","Control"
"216",2025-06-26 01:59:41,25.319,0,"Tank1","Control"
"217",2025-06-26 02:04:41,25.319,0,"Tank1","Control"
"218",2025-06-26 02:09:41,25.319,0,"Tank1","Control"
"219",2025-06-26 02:14:41,25.222,0,"Tank1","Control"
"220",2025-06-26 02:19:41,25.416,0,"Tank1","Control"
"221",2025-06-26 02:24:41,25.513,0,"Tank1","Control"
"222",2025-06-26 02:29:41,25.513,0,"Tank1","Control"
"223",2025-06-26 02:34:41,25.416,0,"Tank1","Control"
"224",2025-06-26 02:39:41,25.416,0,"Tank1","Control"
"225",2025-06-26 02:44:41,25.319,0,"Tank1","Control"
"226",2025-06-26 02:49:41,25.319,0,"Tank1","Control"
"227",2025-06-26 02:54:41,25.319,0,"Tank1","Control"
"228",2025-06-26 02:59:41,25.319,0,"Tank1","Control"
"229",2025-06-26 03:04:41,25.319,0,"Tank1","Control"
"230",2025-06-26 03:09:41,25.319,0,"Tank1","Control"
"231",2025-06-26 03:14:41,25.416,0,"Tank1","Control"
"232",2025-06-26 03:19:41,25.416,0,"Tank1","Control"
"233",2025-06-26 03:24:41,25.416,0,"Tank1","Control"
"234",2025-06-26 03:29:41,25.319,0,"Tank1","Control"
"235",2025-06-26 03:34:41,25.319,0,"Tank1","Control"
"236",2025-06-26 03:39:41,25.319,0,"Tank1","Control"
"237",2025-06-26 03:44:41,25.319,0,"Tank1","Control"
"238",2025-06-26 03:49:41,25.222,0,"Tank1","Control"
"239",2025-06-26 03:54:41,25.416,0,"Tank1","Control"
"240",2025-06-26 03:59:41,25.513,0,"Tank1","Control"
"241",2025-06-26 04:04:41,25.416,0,"Tank1","Control"
"242",2025-06-26 04:09:41,25.416,0,"Tank1","Control"
"243",2025-06-26 04:14:41,25.416,0,"Tank1","Control"
"244",2025-06-26 04:19:41,25.319,0,"Tank1","Control"
"245",2025-06-26 04:24:41,25.319,0,"Tank1","Control"
"246",2025-06-26 04:29:41,25.319,0,"Tank1","Control"
"247",2025-06-26 04:34:41,25.319,0,"Tank1","Control"
"248",2025-06-26 04:39:41,25.222,0,"Tank1","Control"
"249",2025-06-26 04:44:41,25.416,0,"Tank1","Control"
"250",2025-06-26 04:49:41,25.416,0,"Tank1","Control"
"251",2025-06-26 04:54:41,25.416,0,"Tank1","Control"
"252",2025-06-26 04:59:41,25.416,0,"Tank1","Control"
"253",2025-06-26 05:04:41,25.319,0,"Tank1","Control"
"254",2025-06-26 05:09:41,25.319,0,"Tank1","Control"
"255",2025-06-26 05:14:41,25.319,0,"Tank1","Control"
"256",2025-06-26 05:19:41,25.319,0,"Tank1","Control"
"257",2025-06-26 05:24:41,25.222,0,"Tank1","Control"
"258",2025-06-26 05:29:41,25.416,0,"Tank1","Control"
"259",2025-06-26 05:34:41,25.416,0,"Tank1","Control"
"260",2025-06-26 05:39:41,25.416,0,"Tank1","Control"
"261",2025-06-26 05:44:41,25.319,0,"Tank1","Control"
"262",2025-06-26 05:49:41,25.319,0,"Tank1","Control"
"263",2025-06-26 05:54:41,25.319,0,"Tank1","Control"
"264",2025-06-26 05:59:41,25.319,0,"Tank1","Control"
"265",2025-06-26 06:04:41,25.319,0,"Tank1","Control"
"266",2025-06-26 06:09:41,25.319,0,"Tank1","Control"
"267",2025-06-26 06:14:41,25.416,0,"Tank1","Control"
"268",2025-06-26 06:19:41,25.416,0,"Tank1","Control"
"269",2025-06-26 06:24:41,25.416,0,"Tank1","Control"
"270",2025-06-26 06:29:41,25.416,0,"Tank1","Control"
"271",2025-06-26 06:34:41,25.319,0,"Tank1","Control"
"272",2025-06-26 06:39:41,25.319,0,"Tank1","Control"
"273",2025-06-26 06:44:41,25.319,0,"Tank1","Control"
"274",2025-06-26 06:49:41,25.319,0,"Tank1","Control"
"275",2025-06-26 06:54:41,25.319,0,"Tank1","Control"
"276",2025-06-26 06:59:41,25.319,0,"Tank1","Control"
"277",2025-06-26 07:04:41,25.416,0,"Tank1","Control"
"278",2025-06-26 07:09:41,25.513,0,"Tank1","Control"
"279",2025-06-26 07:14:41,25.416,0,"Tank1","Control"
