"Gene","cluster","membership","response_type"
"Montipora_capitata_HIv3___RNAseq.5960_t",1,0.502646690908883,"Other"
"Montipora_capitata_HIv3___RNAseq.6781_t",6,0.983308389595361,"Other"
"Montipora_capitata_HIv3___RNAseq.7052_t",1,0.603725416524249,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.711_t",6,0.77150857946026,"Other"
"Montipora_capitata_HIv3___RNAseq.788_t",2,0.486010536278561,"Other"
"Montipora_capitata_HIv3___RNAseq.8676_t",6,0.552740657839902,"Other"
"Montipora_capitata_HIv3___RNAseq.9559_t",4,0.807489976880436,"Transient"
"Montipora_capitata_HIv3___RNAseq.g1003.t1",3,0.800394287144983,"Transient"
"Montipora_capitata_HIv3___RNAseq.g1005.t1",6,0.823245220769477,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1009.t1",3,0.303689962846431,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10158.t1",1,0.665136018808426,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10164.t1",4,0.77294738513329,"Transient"
"Montipora_capitata_HIv3___RNAseq.g1017.t1",4,0.540516566104466,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10175.t1",6,0.512594153660849,"Other"
"Montipora_capitata_HIv3___RNAseq.g10184.t1",6,0.532897038931788,"Other"
"Montipora_capitata_HIv3___RNAseq.g10260.t1",1,0.478354030448459,"Other"
"Montipora_capitata_HIv3___RNAseq.g10261.t1",1,0.749865759003065,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10263.t1",1,0.509640116313839,"Other"
"Montipora_capitata_HIv3___RNAseq.g10268.t1",1,0.735509708060711,"Other"
"Montipora_capitata_HIv3___RNAseq.g10271.t3",6,0.664643243791929,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10274.t1",6,0.8083285394411,"Other"
"Montipora_capitata_HIv3___RNAseq.g10276.t1",3,0.536554834557867,"Other"
"Montipora_capitata_HIv3___RNAseq.g10285.t1",6,0.596002301557829,"Other"
"Montipora_capitata_HIv3___RNAseq.g10316.t1",6,0.797910842444108,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10320.t1",6,0.960804618198025,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10322.t1",3,0.774954535239791,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10323.t1",1,0.965977195903825,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10324.t1",3,0.754010687320097,"Other"
"Montipora_capitata_HIv3___RNAseq.g10333.t1",2,0.58837086776458,"Other"
"Montipora_capitata_HIv3___RNAseq.g10337.t1",6,0.580216906454808,"Other"
"Montipora_capitata_HIv3___RNAseq.g10360.t1",5,0.636780541510311,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10365.t1",5,0.638632104463895,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10403.t2",1,0.643394382165379,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10406.t1",5,0.888779188039852,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10410.t1",5,0.802890121991035,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10416.t1a",1,0.846227401515847,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10425.t1",5,0.591943213566145,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10430.t1",6,0.608823575818056,"Other"
"Montipora_capitata_HIv3___RNAseq.g10435.t1",5,0.74556285872133,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10437.t1",5,0.819390323525403,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10439.t1",6,0.953784970421859,"Other"
"Montipora_capitata_HIv3___RNAseq.g10442.t1",3,0.56665506333788,"Other"
"Montipora_capitata_HIv3___RNAseq.g10465.t1",2,0.891525793268504,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10474.t1",2,0.918021017054925,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10481.t1",1,0.624662708737572,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10482.t1",2,0.846638144257692,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1052.t1",4,0.837503990875851,"Other"
"Montipora_capitata_HIv3___RNAseq.g10711.t1",5,0.777873217361984,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10713.t1",6,0.987616353114063,"Other"
"Montipora_capitata_HIv3___RNAseq.g10714.t1",6,0.93830505909402,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10719.t1",4,0.865625734355185,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10721.t1",4,0.764002177520575,"Other"
"Montipora_capitata_HIv3___RNAseq.g10722.t1",3,0.936281499479401,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10725.t1",5,0.581936542756833,"Other"
"Montipora_capitata_HIv3___RNAseq.g10735.t1",1,0.884532314994309,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10737.t1",1,0.975478469871238,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10738.t1",1,0.954157375385613,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10741.t1",1,0.948981343447664,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10744.t1",3,0.495368974524574,"Other"
"Montipora_capitata_HIv3___RNAseq.g10750.t1a",4,0.77917135679738,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10752.t1",4,0.69169291522628,"Other"
"Montipora_capitata_HIv3___RNAseq.g10757.t1",2,0.812649967765781,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10766.t1",6,0.935848023985018,"Other"
"Montipora_capitata_HIv3___RNAseq.g10780.t1",5,0.784116699174343,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10799.t1",4,0.846803428357804,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10804.t1",5,0.748290147895388,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g10825.t1",3,0.320252930731417,"Other"
"Montipora_capitata_HIv3___RNAseq.g10856.t1",5,0.656207394258501,"Transient"
"Montipora_capitata_HIv3___RNAseq.g10936.t1",3,0.820647386421025,"Other"
"Montipora_capitata_HIv3___RNAseq.g10973.t1a",3,0.9113131362599,"Other"
"Montipora_capitata_HIv3___RNAseq.g11103.t1b",4,0.649798988820724,"Other"
"Montipora_capitata_HIv3___RNAseq.g11106.t1a",5,0.741119597292288,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11110.t1",5,0.483077180608312,"Other"
"Montipora_capitata_HIv3___RNAseq.g11150.t2",3,0.953051216427549,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11152.t1",5,0.553360117948761,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11153.t1",6,0.886244128347894,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11159.t1",4,0.545679803099265,"Other"
"Montipora_capitata_HIv3___RNAseq.g11160.t1",2,0.749872753656897,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11167.t1",5,0.896298878749238,"Other"
"Montipora_capitata_HIv3___RNAseq.g11171.t1",1,0.547688528049758,"Other"
"Montipora_capitata_HIv3___RNAseq.g11172.t1",5,0.96673524560961,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11173.t1",5,0.975056988673589,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11181.t1",6,0.59163002724001,"Other"
"Montipora_capitata_HIv3___RNAseq.g11197.t1",2,0.903899874365822,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11204.t1",6,0.969968962417298,"Other"
"Montipora_capitata_HIv3___RNAseq.g11211.t1",2,0.631605785439117,"Other"
"Montipora_capitata_HIv3___RNAseq.g11217.t1",3,0.985011026063521,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11229.t1",5,0.767365193797558,"Other"
"Montipora_capitata_HIv3___RNAseq.g11266.t1",1,0.890808277865874,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11268.t1",1,0.546564327192979,"Other"
"Montipora_capitata_HIv3___RNAseq.g11269.t1",5,0.971016794771054,"Other"
"Montipora_capitata_HIv3___RNAseq.g1134.t1a",5,0.667514409782218,"Other"
"Montipora_capitata_HIv3___RNAseq.g1134.t1b",5,0.597155823416099,"Other"
"Montipora_capitata_HIv3___RNAseq.g1139.t1",3,0.971649252071817,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11409.t1",2,0.919031605039515,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11415.t1",2,0.738634291006288,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11416.t1",1,0.74281686825547,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1143.t1",1,0.498150975725843,"Other"
"Montipora_capitata_HIv3___RNAseq.g1144.t1",5,0.859485430995367,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11449.t1",2,0.85008631144492,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11455.t1",1,0.514624073214851,"Other"
"Montipora_capitata_HIv3___RNAseq.g11473.t1",5,0.84435830924926,"Other"
"Montipora_capitata_HIv3___RNAseq.g11474.t1",6,0.788200393385245,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1148.t1",1,0.555051324108827,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1149.t1",4,0.939435659517004,"Other"
"Montipora_capitata_HIv3___RNAseq.g11492.t1",1,0.936619627547697,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11504.t1",1,0.621852484692129,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11507.t1",6,0.90740243050675,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11516.t1",5,0.62727879539386,"Other"
"Montipora_capitata_HIv3___RNAseq.g11518.t1",5,0.842035425374278,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11520.t1",5,0.681123205999641,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11521.t1",5,0.583784039412827,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11531.t1",1,0.769987861687846,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11533.t1",4,0.87319754031958,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11549.t1",1,0.439890359643656,"Other"
"Montipora_capitata_HIv3___RNAseq.g11554.t1",4,0.4956179571764,"Other"
"Montipora_capitata_HIv3___RNAseq.g11557.t1",1,0.796773726290922,"Other"
"Montipora_capitata_HIv3___RNAseq.g11563.t2",1,0.510174313001171,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11565.t1",3,0.705853249728916,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11567.t1b",1,0.429159735504524,"Other"
"Montipora_capitata_HIv3___RNAseq.g11569.t1a",6,0.521816393138208,"Other"
"Montipora_capitata_HIv3___RNAseq.g11573.t1",1,0.501694398350467,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11579.t1",5,0.840879845973065,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11584.t1",2,0.870910271794519,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11585.t1",2,0.877020809502136,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11586.t1",2,0.875742892133222,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11588.t1",2,0.890629347417738,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11589.t1",2,0.907051742751642,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11591.t1",2,0.906872446480788,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11593.t1",2,0.895774664650732,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1160.t1",3,0.872341347503274,"Other"
"Montipora_capitata_HIv3___RNAseq.g1162.t1",3,0.607837318708901,"Other"
"Montipora_capitata_HIv3___RNAseq.g1163.t1",5,0.724092097922281,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11635.t1",3,0.596329173041531,"Other"
"Montipora_capitata_HIv3___RNAseq.g11637.t1",5,0.911777825934938,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11638.t1",5,0.801989609912604,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11639.t1",3,0.757999690647372,"Other"
"Montipora_capitata_HIv3___RNAseq.g11650.t1a",5,0.671478956306125,"Other"
"Montipora_capitata_HIv3___RNAseq.g11652.t1",5,0.786708670932833,"Other"
"Montipora_capitata_HIv3___RNAseq.g11656.t2",2,0.854373421543011,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11658.t1",1,0.466147768276035,"Other"
"Montipora_capitata_HIv3___RNAseq.g11666.t1",5,0.726992927008571,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11681.t1a",6,0.529674763354754,"Other"
"Montipora_capitata_HIv3___RNAseq.g11681.t1c",6,0.587844403349867,"Other"
"Montipora_capitata_HIv3___RNAseq.g11682.t1",6,0.647211833857737,"Other"
"Montipora_capitata_HIv3___RNAseq.g11688.t1",4,0.740107288606721,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11702.t1",5,0.473398782264379,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11706.t1",4,0.921365550612551,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11708.t1",4,0.38857181414841,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11720.t1",2,0.645737473415058,"Other"
"Montipora_capitata_HIv3___RNAseq.g11723.t1",4,0.623989928195104,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11727.t1",6,0.773991659425185,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11736.t1",2,0.827657769873985,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11739.t1",2,0.406844421259023,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11741.t1",1,0.861697081874903,"Monotonous"
