"gene_id","module","color"
"Porites_compressa_HIv1___RNAseq.g9685.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9709.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9710.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4355.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9732.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9733.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9734.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9740.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9741.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9764.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9668.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9669.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9670.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4315.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9672.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9673.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g4318.t1a","ME0","grey"
"Porites_compressa_HIv1___TS.g4318.t1b","ME8","pink"
"Porites_compressa_HIv1___RNAseq.g9676.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9677.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9678.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.16_t","ME4","yellow"
"Porites_compressa_HIv1___TS.g4323.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.17_t","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9681.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9686.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g9687.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4332.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9689.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9690.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9691.t1","ME10","purple"
"Porites_compressa_HIv1___RNAseq.g9692.t1","ME10","purple"
"Porites_compressa_HIv1___RNAseq.g9693.t1","ME10","purple"
"Porites_compressa_HIv1___TS.g4339.t2","ME5","green"
"Porites_compressa_HIv1___RNAseq.g9696.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9697.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4342.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4343.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9700.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g4345.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9702.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4347.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9704.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9705.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9706.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9708.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.47_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9713.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9714.t1","ME13","salmon"
"Porites_compressa_HIv1___RNAseq.g9715.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9716.t1","ME13","salmon"
"Porites_compressa_HIv1___RNAseq.g9717.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9718.t1a","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9719.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g4365.t2","ME1","turquoise"
"Porites_compressa_HIv1___TS.g4365.t3","ME0","grey"
"Porites_compressa_HIv1___TS.g4366.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9722.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9723.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9724.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9725.t1","ME18","lightgreen"
"Porites_compressa_HIv1___RNAseq.g9726.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9727.t1","ME4","yellow"
"Porites_compressa_HIv1___TS.g4373.t1","ME17","grey60"
"Porites_compressa_HIv1___RNAseq.g9729.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9730.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9743.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9744.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9745.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9746.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9747.t2","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9748.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g4396.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9751.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9752.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g4399.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4400.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9755.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9756.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9757.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9758.t1","ME15","midnightblue"
"Porites_compressa_HIv1___RNAseq.94_t","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9759.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9760.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9763.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9765.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9766.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9767.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9769.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9770.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9771.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9777.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9785.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g4438.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9809.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4468.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9859.t1","ME22","darkgreen"
"Porites_compressa_HIv1___RNAseq.g9860.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9772.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g4418.t1b","ME0","grey"
"Porites_compressa_HIv1___TS.g4418.t1a","ME11","greenyellow"
"Porites_compressa_HIv1___RNAseq.g9775.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9776.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9779.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9780.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9781.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4425.t2","ME1","turquoise"
"Porites_compressa_HIv1___TS.g4426.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4427.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g9784.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g4431.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9787.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4433.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9789.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9790.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9791.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9792.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9794.t1","ME12","tan"
"Porites_compressa_HIv1___RNAseq.g9795.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9796.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9797.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9798.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9799.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9800.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9801.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9802.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g4448.t1a","ME18","lightgreen"
"Porites_compressa_HIv1___TS.g4448.t1b","ME0","grey"
"Porites_compressa_HIv1___TS.g4449.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9805.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9810.t1","ME7","black"
"Porites_compressa_HIv1___RNAseq.g9811.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9812.t1","ME12","tan"
"Porites_compressa_HIv1___RNAseq.g9813.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9814.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9815.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9816.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9817.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9818.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9819.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9820.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g9822.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9823.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9824.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9825.t1","ME21","darkred"
"Porites_compressa_HIv1___RNAseq.g9826.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9828.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9831.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9832.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g4479.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9834.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9835.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.172_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9837.t1","ME20","royalblue"
"Porites_compressa_HIv1___RNAseq.g9838.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9839.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4486.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9842.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9843.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4489.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g9846.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9847.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9848.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9849.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9850.t1","ME25","orange"
"Porites_compressa_HIv1___TS.g4495.t3","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9852.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9854.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9858.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9861.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9862.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9866.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10283.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g4520.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9876.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9890.t1a","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9896.t1b","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9905.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9907.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9909.t1","ME7","black"
"Porites_compressa_HIv1___RNAseq.g9910.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4588.t1","ME13","salmon"
"Porites_compressa_HIv1___RNAseq.g9953.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10001.t1b","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10009.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10024.t1","ME22","darkgreen"
"Porites_compressa_HIv1___RNAseq.g10025.t1b","ME6","red"
"Porites_compressa_HIv1___RNAseq.g10042.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10045.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4695.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10065.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10066.t1b","ME0","grey"
"Porites_compressa_HIv1___TS.g4718.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10081.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.410_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10107.t1","ME13","salmon"
"Porites_compressa_HIv1___RNAseq.g10124.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10153.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10186.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4838.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4847.t1","ME7","black"
"Porites_compressa_HIv1___RNAseq.g10200.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10201.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10229.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10240.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4904.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10265.t1","ME14","cyan"
"Porites_compressa_HIv1___TS.g4913.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10269.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4923.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9871.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9872.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9873.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9875.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g9877.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9879.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g4526.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9882.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9883.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9884.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9885.t2","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9886.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9887.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9888.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9889.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9890.t1b","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9891.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9892.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9893.t1","ME8","pink"
"Porites_compressa_HIv1___RNAseq.g9897.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9898.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9899.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9900.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9901.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9902.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9904.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9906.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9908.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9911.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g4559.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9912.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9913.t1","ME8","pink"
"Porites_compressa_HIv1___RNAseq.245_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9915.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9916.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9917.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9918.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g9919.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9920.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9921.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9922.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9923.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9926.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9927.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9928.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9929.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9930.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9931.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9932.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9934.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9935.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g9936.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9937.t1","ME12","tan"
"Porites_compressa_HIv1___TS.g4587.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9940.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9941.t1","ME9","magenta"
"Porites_compressa_HIv1___RNAseq.g9942.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9943.t1","ME18","lightgreen"
"Porites_compressa_HIv1___RNAseq.g9944.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g4594.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9946.t2","ME12","tan"
"Porites_compressa_HIv1___TS.g4596.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9947.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9948.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9949.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9950.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9951.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9952.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9954.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9955.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9956.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9957.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9958.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4609.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9961.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9967.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9968.t1","ME19","lightyellow"
"Porites_compressa_HIv1___TS.g4617.t1b","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9970.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g4617.t1a","ME9","magenta"
"Porites_compressa_HIv1___RNAseq.g9973.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9974.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9975.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9976.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9977.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9978.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9979.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9980.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4630.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9983.t1","ME12","tan"
"Porites_compressa_HIv1___RNAseq.g9984.t1","ME12","tan"
"Porites_compressa_HIv1___RNAseq.g9985.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9986.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9987.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g9988.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g9989.t1","ME19","lightyellow"
"Porites_compressa_HIv1___RNAseq.g9990.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9991.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9992.t2","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9993.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g9994.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9995.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9996.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9997.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g9998.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g9999.t1","ME16","lightcyan"
"Porites_compressa_HIv1___RNAseq.g10000.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10001.t1a","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g10003.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g4651.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10006.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10007.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4654.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g10010.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10011.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g10012.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10013.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4660.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10015.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10016.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4663.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10019.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10020.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10021.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g4666.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g10025.t1a","ME3","brown"
"Porites_compressa_HIv1___TS.g4669.t1","ME16","lightcyan"
"Porites_compressa_HIv1___RNAseq.g10027.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g4671.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10029.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10030.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10031.t1","ME16","lightcyan"
"Porites_compressa_HIv1___RNAseq.g10032.t1","ME16","lightcyan"
"Porites_compressa_HIv1___TS.g4676.t1","ME12","tan"
"Porites_compressa_HIv1___RNAseq.g10034.t1","ME16","lightcyan"
"Porites_compressa_HIv1___RNAseq.g10035.t1","ME16","lightcyan"
"Porites_compressa_HIv1___RNAseq.g10040.t1","ME24","darkgrey"
"Porites_compressa_HIv1___RNAseq.g10041.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g10043.t1","ME16","lightcyan"
"Porites_compressa_HIv1___RNAseq.g10046.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10047.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10048.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10049.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10050.t1","ME18","lightgreen"
"Porites_compressa_HIv1___RNAseq.g10051.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10053.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10056.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10057.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10058.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g10059.t1","ME25","orange"
"Porites_compressa_HIv1___TS.g4704.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.371_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10062.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10063.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10064.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10067.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g10068.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g10069.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10071.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10072.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10074.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10075.t1","ME12","tan"
"Porites_compressa_HIv1___TS.g4721.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g4722.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10078.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10079.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10080.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g4727.t3","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10083.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g10084.t1","ME20","royalblue"
"Porites_compressa_HIv1___RNAseq.g10085.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10086.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10087.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g10088.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g10089.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10091.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10094.t1","ME7","black"
"Porites_compressa_HIv1___TS.g4742.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10103.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g10104.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g10105.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g10106.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.414_t","ME13","salmon"
"Porites_compressa_HIv1___RNAseq.g10109.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10111.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10112.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10113.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10114.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g10115.t1","ME3","brown"
