Gene	p	padj	loglik_full	loglik_red	df_full	df_red	mean	converge_combined	converge_case	converge_control	converge_sigmoid	impulseTOsigmoid_p	impulseTOsigmoid_padj	sigmoidTOconst_p	sigmoidTOconst_padj	isTransient	isMonotonous	allZero
Montipora_capitata_HIv3___RNAseq.g4581.t1	0.225715248237598	0.682410071640359	-222.50399064293	-225.970199237735	17	12	446.886621682747	0	0	0	0	0.00108290755353305	0.0120682552936837	0.00828285778151707	0.0641435490597215	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4750.t1	0.508378605446595	1	-70.1825832169427	-72.3278851514466	17	12	4.21189456107443	0	0	0	0	0.291961761509936	0.681484823984483	0.919696107680407	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4751.t1	0.198914850492283	0.62928576738038	-208.41331030244	-212.065900920063	17	12	201.376413709182	0	0	0	0	0.208104999113226	0.558228541908694	0.0115258807651534	0.0847248300208389	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4752.t1	0.00418823677213577	0.0372029277283935	-212.758092085115	-221.343144048429	17	12	194.037946752322	0	0	0	0	5.66136551145693e-07	2.32692971827609e-05	0.0289068585760523	0.179069203349223	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4753.t1	0.000101587799257994	0.00184149838954608	-276.086197787791	-288.940954652128	17	12	2243.01757220588	0	0	0	0	3.97612995720348e-09	3.17989308526519e-07	0.00239672454037426	0.0224633804591569	TRUE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Montipora_capitata_HIv3___RNAseq.g4754.t1	4.24689630670661e-11	5.92869237372638e-09	-274.056299784523	-302.740192313058	17	12	675.750296158827	0	0	0	0	5.46666007536642e-09	4.20104813772255e-07	2.046884048583e-08	6.70646104344507e-07	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4755.t1	5.02788443071035e-08	2.90025338463408e-06	-243.20124895211	-264.371099442259	17	12	289.160754912278	0	0	0	0	0.704912924400021	1	1.11513879658039e-17	1.80817265005655e-15	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4756.t1	0.00650823597757426	0.0525570964576145	-285.108319635276	-293.16858705848	17	12	1119.61451005082	0	0	0	0	0.0376256074126069	0.179497930038362	2.22392389485429e-05	0.000359615657911925	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4757.t1	0.146943833303921	0.518395870986582	-210.808922155293	-214.895533547929	17	12	133.578543864884	0	0	0	0	0.550586118971269	0.953439363684936	0.00194009735287053	0.0187243799540184	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4758.t1	0.821605226936531	1	-232.198805025484	-233.29614090444	17	12	301.724483055096	0	0	0	0	0.510880996015085	0.923406335304435	0.681126568031559	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4759.t1	8.11277286254606e-09	5.88924903875748e-07	-343.268185833064	-366.388549793488	17	12	3209.03432323657	0	0	0	0	6.48615204646464e-05	0.00123556352164891	1.76734302422743e-16	2.45270825288739e-14	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4760.t1	0.646664798808254	1	-241.837024229665	-243.510489037382	17	12	393.184820183654	0	0	0	0	1	1	0.511483333056443	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4761.t1	0.164346398972227	0.556969391331216	-242.409531152056	-246.337582785624	17	12	543.119737309619	0	0	0	0	0.00331373558300401	0.029073747393835	0.690538602648261	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26455.t1	0.0289445727230491	0.16454373545955	-295.136809881118	-301.369235308822	17	12	1670.97234842945	0	0	0	0	0.00151378208397225	0.0156468362830735	0.307593483591634	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4764.t1	0.487619241133152	1	-291.704402082647	-293.92563047711	17	12	549.130160850698	0	0	0	0	0.071227925457647	0.279075890448299	0.83580022008179	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.214_t	0.0639843055545808	0.293002664750863	-219.504597217707	-224.718458298302	17	12	195.767113842676	0	0	0	0	0.0108683523627985	0.0723202942093709	0.911794758929061	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4766.t1	0.906414545917614	1	-352.471370496443	-353.249808245021	17	12	2533.59488555966	0	0	0	0	0.902487957339719	1	0.0968084492251082	0.461824555321679	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26265.t1	0.958316412657934	1	-40.0295987571672	-40.5552868005293	17	12	1.62058570128514	0	0	0	0	0.726695871626254	1	0.899187847293541	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26266.t1	0.925537467486607	1	-20.2647507071854	-20.9591370595274	17	12	0.82001530448618	0	0	0	0	0.604261757634822	0.988527234822975	0.983942581392209	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26267.t1	0.956411426947574	1	-17.0007570505786	-17.5375701562472	17	12	0.273495840958572	0	0	0	0	0.901362189947447	1	0.86862005051966	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26268.t1	0.793569148573008	1	-39.5453588091838	-40.7383184725713	17	12	1.1187513330025	0	0	0	0	0.905625446371122	1	0.76381183858654	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26269.t1	0.943381151095795	1	-29.1997879373042	-29.8075409411975	17	12	1.83906046284985	0	0	0	0	0.832454753362858	1	0.784486264347542	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26272.t1	0.899060579973122	1	-57.9826128989071	-58.7916272753345	17	12	0.758451449151289	0	0	0	0	0.711160811744516	1	0.983206796816911	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26277.t1	0.98825789730119	1	-41.4068350081059	-41.704038408364	17	12	1.5212178774126	0	0	0	0	0.836444535479852	1	0.906866858655546	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26284.t1	0.924758276629992	1	-63.7751920287526	-64.4731556187655	17	12	0.581425376649242	0	0	0	0	0.660707496618032	1	0.912351682757906	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4600.t1	1	1	-8.70209837428446	-8.70168197438275	17	12	2.58557808816418e-06	0	0	0	0	0.800962707568977	1	0.909511784889093	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Montipora_capitata_HIv3___RNAseq.g4613.t1	0.983463350438497	1	-22.3221997426415	-22.6676591628686	17	12	1.13057090019262	0	0	0	0	0.930305224222421	1	0.833174835837862	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4615.t1	1	1	-4.4921755593071	-4.49214308060635	17	12	2.06113848445795e-06	0	0	0	0	1	1	0.99999999999998	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26302.t1	0.462647977986896	1	-73.5586079048348	-75.8737321017253	17	12	3.28288787450053	0	0	0	0	0.63754974850808	1	0.461160652767797	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Montipora_capitata_HIv3___RNAseq.g4678.t1	0.949172308555735	1	-13.5254286973203	-14.102651543157	17	12	4.12877519301463e-05	0	0	0	0	0.618993849798202	0.99717394341851	0.996209942327958	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4679.t1	0.948257335728221	1	-32.8999020008023	-33.4820453830632	17	12	1.36171449250802	0	0	0	0	0.566135075213805	0.965102912820673	0.995932524029307	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Montipora_capitata_HIv3___TS.g26384.t1	1	1	-3.80655137068867	-3.80649104750384	17	12	2.41076531569384e-06	0	0	0	0	0.908773638045704	1	0.927277543847277	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Montipora_capitata_HIv3___TS.g26398.t1	0.999999999999929	1	-3.80646962498535	-3.8064785209245	17	12	2.39156068536937e-06	0	0	0	0	0.835137778442706	1	0.930535248530612	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4709.t1	0.937365073186216	1	-40.7747807083623	-41.4128631730233	17	12	1.27534218580657	0	0	0	0	0.847058079345066	1	0.84154596527031	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4710.t1	0.896652623882326	1	-26.6737696486932	-27.4926216676361	17	12	0.698687581212661	0	0	0	0	0.82732305813014	1	0.821840648938696	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26402.t1	1	1	-8.75550136242479	-8.75533959805783	17	12	0.125879990909087	0	0	0	0	1	1	0.99999999999998	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Montipora_capitata_HIv3___RNAseq.g4726.t1	0.99999999999017	1	-8.70165580516725	-8.70171972815741	17	12	0.386783289823509	0	0	0	0	1	1	0.99999999999998	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4728.t1	1	1	-3.8064144875139	-3.80641482513425	17	12	0.137446115539914	0	0	0	0	1	1	0.99999999999998	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4732.t1	0.970727989881862	1	-66.6546543725854	-67.1011429216666	17	12	6.06669548094488	0	0	0	0	0.489697473253085	0.905493192078016	0.96803530366861	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4746.t1	1	1	-4.49229395034325	-4.49212295374995	17	12	2.14815142389832e-06	0	0	0	0	0.815296277191157	1	0.895872106610082	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4747.t1	1	1	-4.89580857528919	-4.89528040580245	17	12	1.80231004096234e-06	0	0	0	0	0.814391139437118	1	0.888608221983935	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4582.t1	0.00029383325990247	0.00443806733946801	-297.632797120993	-309.29026703296	17	12	1954.53475359097	0	0	0	0	0.00104426343396059	0.0117318024122454	0.137736315253016	0.603948335211742	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4583.t1	0.215265611723387	0.662102072170524	-199.963466084738	-203.499979571177	17	12	197.871753287907	0	0	0	0	0.103494422505987	0.358676777520749	0.862605314318632	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4584.t1	0.31147218279668	0.834477341884019	-274.779360119087	-277.752546142837	17	12	1928.75345297096	0	0	0	0	0.234622331907956	0.600100538328106	0.440157308298703	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4585.t1	0.00024598283699481	0.00383819449854502	-267.481730417466	-279.340555049303	17	12	945.570648277101	0	0	0	0	0.00184609221612679	0.0182807683563363	0.998588677328787	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4586.t1	0.419031825242719	0.989094805609991	-221.531644108837	-224.018765097976	17	12	177.455908818819	0	0	0	0	0.00512276427365632	0.0408250667531553	0.940570250119077	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26273.t1	0.903141774173506	1	-69.0215200037874	-69.8136684063432	17	12	1.59774180425349	0	0	0	0	0.348964307900662	0.755034962379425	0.979309853336042	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4588.t1	0.985385269302455	1	-101.990136042699	-102.317257268761	17	12	5.21903292673315	0	0	0	0	0.92459888059327	1	0.889847381200425	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4589.t1	0.00284096851540883	0.0274582342072031	-319.470712046661	-328.513531369739	17	12	3964.43192333335	0	0	0	0	7.22830656793819e-06	0.000197949881258365	0.030612828615327	0.187410109082792	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26276.t1	0.91140686180992	1	-57.0295812908675	-57.7867608048702	17	12	0.46256818612737	0	0	0	0	0.539964153486839	0.946083165844005	0.969962951619149	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4590.t1	0.398247783242267	0.960965752303707	-270.41756197901	-272.990881250359	17	12	633.359404376488	0	0	0	0	0.923862899467338	1	0.560659052770679	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4591.t1b	0.621198437297358	1	-139.479473034062	-141.236710797291	17	12	11.5910819917001	0	0	0	0	0.80628489993592	1	0.998266536762481	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4591.t1a	0.753475991834019	1	-208.615719790315	-209.941632804502	17	12	125.520704663184	0	0	0	0	0.3727273239792	0.782763876711704	0.999377245571982	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4592.t1	0.160387459086108	0.548198642301919	-125.630042671546	-129.59281116427	17	12	10.8396321022065	0	0	0	0	0.422231946575422	0.838534424747839	0.726011488964473	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4593.t1	0.508017417901725	1	-97.3823951549045	-99.5290030030465	17	12	8.08289248824367	0	0	0	0	0.0534143058974518	0.229519535904859	0.958261596484695	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4594.t1	0.366774342253337	0.91873691878875	-315.307919139192	-318.018024781881	17	12	3468.33549748976	0	0	0	0	0.0031711752331007	0.028115727804182	0.288777779259508	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26285.t1	0.405599693121582	0.971483325885372	-164.528442720621	-167.070923446322	17	12	23.5491031274179	0	0	0	0	0.0964621604167832	0.342145909889943	0.84563060872909	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4597.t1	0.346571638126403	0.889520111088794	-150.734997215374	-153.537487519541	17	12	18.8049516731793	0	0	0	0	0.161727224164662	0.477033135726047	0.935053150799905	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4598.t1	0.942082158408621	1	-122.876080408362	-123.490493562914	17	12	6.42573995336478	0	0	0	0	0.230466635599459	0.59346039078588	0.928480417636328	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4599.t1	0.12569241900393	0.469097270481724	-250.474003513109	-254.778735676491	17	12	673.632132982713	0	0	0	0	0.0347319920749652	0.169897267888994	0.609458291269037	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26291.t1	0.000207104078816398	0.00331261218947517	-195.567179381727	-207.620497687428	17	12	83.9731608970714	0	0	0	0	0.000527378091717567	0.00685345009288235	0.00522798969052176	0.0437148136713219	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4604.t1	0.0162650337488008	0.106518475702591	-277.478543025763	-284.427955060973	17	12	1230.19510556423	0	0	0	0	0.0624139398098086	0.255493082042297	1.33431388861604e-06	2.92699213548805e-05	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4605.t1	0.299716139958102	0.814872144276751	-208.53463833663	-211.568336316087	17	12	238.304159339543	0	0	0	0	0.00924853367095139	0.0641658669701281	0.385972506470504	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4606.t1	5.03918182595028e-05	0.00103334982380471	-242.794850536744	-256.433009778748	17	12	404.797264481171	0	0	0	0	0.000121301738156827	0.0020745279140739	0.639223939850009	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4607.t1	0.00134300256236716	0.0151456921379767	-238.035575033906	-247.95223258474	17	12	420.527550134554	0	0	0	0	6.43825175968387e-09	4.86841200770326e-07	0.488560032693431	1	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26295.t1	0.0712575488994963	0.315856030514113	-284.515618994686	-289.587597428387	17	12	2536.28785190717	0	0	0	0	0.954246011164993	1	0.246595738883539	0.91202539106598	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4609.t1	0.0402648795729259	0.210421856408217	-232.354405221922	-238.168133298899	17	12	171.751797803386	0	0	0	0	0.168914868236926	0.490109563669465	0.000530269528388454	0.00605683071823026	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26297.t1	0.000101682603879339	0.00184250908757551	-219.098834265784	-231.9525454008	17	12	658.061641994546	0	0	0	0	1.51397883453115e-05	0.000369374825787759	0.00811512445664211	0.063155557889932	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4611.t2	0.108927775580052	0.425582271321085	-226.415255935407	-230.916966535364	17	12	335.61492867855	0	0	0	0	0.213145425056582	0.566287549622455	0.722752534755629	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26298.t1	0.359683583109432	0.908936903867746	-229.167783066111	-231.909873688057	17	12	780.09914226577	0	0	0	0	0.859889488157928	1	0.150655012554279	0.644483841103686	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4614.t1	0.671423610423226	1	-154.334926375064	-155.927638245592	17	12	24.6388086738127	0	0	0	0	0.256662234215519	0.632729244877176	0.265044589990917	0.957577111499321	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4617.t1	0.996092271795802	1	-139.127594819114	-139.31306645545	17	12	12.9051034570241	0	0	0	0	0.777842529568524	1	0.70890018720285	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26304.t1b	0.656073043070673	1	-111.538473099685	-113.181188188552	17	12	4.71220310343941	0	0	0	0	0.569195576932105	0.967228901391313	0.252335102112106	0.926714803328123	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26304.t1a	0.121467457291213	0.458625427885563	-104.27478156716	-108.626801330365	17	12	2.04341235346545	0	0	0	0	0.137501464648785	0.430524658888713	0.0218235995368794	0.14264393186697	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26305.t1	0.00953961884075541	0.0705859989024689	-261.082069887602	-268.682256887631	17	12	161.003858289815	0	0	0	0	0.076282169249047	0.292228152635892	0.000714767603015448	0.00783058029911398	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4620.t1	0.697887276706172	1	-216.039863144083	-217.546668713737	17	12	277.569094834504	0	0	0	0	0.0143766945150063	0.0893996218622263	0.209228678859594	0.814760684326973	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26306.t1	0.0367947098657234	0.196865674681274	-238.920722744266	-244.849427426925	17	12	553.811417248927	0	0	0	0	0.0450317664512198	0.204329637465218	0.000197471151924169	0.00252033440723341	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26307.t1c	0.0906116905708481	0.374406286429729	-240.205093559061	-244.956514652995	17	12	390.729685739045	0	0	0	0	0.0498987882232347	0.218939401368173	0.000787474720155019	0.00850663797401891	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26307.t1b	0.0326175377193276	0.180006844127073	-205.738821555145	-211.820467233396	17	12	150.406121511339	0	0	0	0	0.00670518126297368	0.0501943754669878	0.00716877553684052	0.0570130918095095	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26307.t1a	0.062454482605386	0.287728447738248	-291.656438626503	-296.902053495102	17	12	1506.28572176997	0	0	0	0	0.0399976341606476	0.187707756885271	0.000216952683610129	0.00273787439854077	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4623.t1	0.525634878938923	1	-176.607565349235	-178.691052632177	17	12	33.2108806374996	0	0	0	0	0.502337184152784	0.916849060431858	0.464967442350809	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26309.t1b	0.922367934108068	1	-150.270667877362	-150.979515168395	17	12	14.0214695001641	0	0	0	0	0.229854255840028	0.592433116393276	0.206193532473562	0.80698672335865	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26309.t1a	0.733527270781243	1	-136.547657731535	-137.938735488147	17	12	7.30313427477769	0	0	0	0	0.494877239145255	0.910813153595226	0.95433783512595	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4625.t1	0.173906779088218	0.57793855298601	-270.677603889456	-274.524760751859	17	12	637.541399174372	0	0	0	0	0.000481023192834642	0.00641522876028903	0.845539557273432	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4626.t1	2.97143383639055e-08	1.84731804587214e-06	-270.943359104371	-292.67678212835	17	12	897.825791774516	0	0	0	0	0.0400572383163905	0.187845437284723	4.25726664671048e-08	1.31637697722827e-06	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4627.t1	0.000716337055839718	0.00913523350805326	-283.573604993089	-294.214801078319	17	12	1529.27550554955	0	0	0	0	1.3232966137922e-08	9.14198400026136e-07	0.0960863445686629	0.459355032266703	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26313.t3	0.352899434852168	0.898336201634632	-249.430370336329	-252.203502778881	17	12	684.992947250111	0	0	0	0	0.29650833363099	0.687877758118801	0.140605026535943	0.612655663228229	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4629.t1	0.00704734433556687	0.0559154098661043	-257.404857014788	-265.369763488017	17	12	620.110660174254	0	0	0	0	0.000310316861734771	0.00447093163998631	0.000455378628747768	0.00529498289735422	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26315.t1	0.522831359564885	1	-117.988825085884	-120.082280391801	17	12	12.9453510096333	0	0	0	0	0.216834052723883	0.571262689993099	0.860079836817713	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4631.t1	0.498951885547669	1	-211.341292178123	-213.52084878786	17	12	130.441423450483	0	0	0	0	0.454505059089333	0.870401445396736	0.72432770496341	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4632.t1	0.000121073111519177	0.00213723709952576	-102.26459300589	-114.922464669022	17	12	10.0765115121784	0	0	0	0	0.00066857770988676	0.00821833072484368	0.10470961457466	0.491125562992576	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4633.t1	0.926561991645758	1	-261.454369355613	-262.144029422052	17	12	387.446450605548	0	0	0	0	0.459175996610382	0.875473549380188	0.0870154416013953	0.426401870595268	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4634.t1	0.96426110134039	1	-241.455922006197	-241.945299262758	17	12	363.231744973206	0	0	0	0	0.356399205467392	0.763273350642637	0.726558311253856	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4635.t1	0.158221840210145	0.543909189153117	-302.903997074368	-306.886077905428	17	12	1826.6299582824	0	0	0	0	0.49136941140421	0.907162754405964	0.000170139653098219	0.0022134104029334	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26322.t1	0.729606376229775	1	-215.880802943059	-217.284642846459	17	12	231.93606909045	0	0	0	0	0.795230952865957	1	0.718370891625532	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4637.t1	0.691106062136352	1	-212.03680223331	-213.565601575993	17	12	239.228584124623	0	0	0	0	0.179942707685064	0.51022154090017	0.377180263680103	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4638.t1	0.00343549996494882	0.0318123779808022	-239.316415816115	-248.135601787539	17	12	816.244527445673	0	0	0	0	0.000871023101691655	0.0101755942196882	0.00265655815942316	0.0245783719122318	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4639.t1	0.00141262366960579	0.0157650538908111	-254.746069130284	-264.604147710562	17	12	835.868992227891	0	0	0	0	3.10998810519646e-05	0.00067037363519276	0.0647405656169058	0.338719849742309	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4640.t1	4.64928998449281e-05	0.000965141873815631	-241.205641021109	-254.93346944201	17	12	583.557933245612	0	0	0	0	3.52984655548784e-11	5.04714574911193e-09	0.173578150696728	0.712473844523584	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4641.t1	0.000499111280549941	0.00683387346611601	-228.697937573792	-239.752631880455	17	12	442.017383910788	0	0	0	0	0.129559083561524	0.415020051449457	6.48522958322303e-05	0.000940109240812223	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4642.t1	8.72575410737279e-06	0.000236895689042799	-274.79887526555	-290.376877643358	17	12	1430.49919312688	0	0	0	0	8.20064556979884e-10	8.06140544189496e-08	0.967495183263379	1	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4643.t1	0.00190473930830585	0.0199545124916544	-232.191193250048	-241.701792433259	17	12	568.17452185286	0	0	0	0	4.40224171953696e-05	0.000905097061160572	1.38170365175662e-05	0.000234939411921211	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26329.t1	0.934805824023884	1	-240.160799933572	-240.811411234129	17	12	771.32878869616	0	0	0	0	0.826787685337864	1	0.158275183164341	0.667320202137055	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4645.t1	0.984971174426774	1	-261.109767764204	-261.440940327977	17	12	1813.31196522396	0	0	0	0	0.353174386302196	0.760017671169178	0.969940341442484	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26331.t1	0.188649527310777	0.607398699840259	-276.259909522263	-279.989641844355	17	12	1337.33378719648	0	0	0	0	0.115641033606253	0.38523362095168	0.000769522742396971	0.0083547930510817	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4647.t1	1.19206301810026e-05	0.000310074385386223	-226.770138946984	-242.004815611774	17	12	464.456449015997	0	0	0	0	0.00016475827337529	0.00265600243567239	2.54978652155186e-05	0.000407559881502116	FALSE	TRUE	FALSE
Montipora_capitata_HIv3___RNAseq.g4648.t1	5.6738708151708e-10	5.66007599183582e-08	-205.889189982396	-231.835782018584	17	12	189.324754180105	0	0	0	0	1.74397249323297e-10	2.09921791054076e-08	3.35327509456502e-07	8.59447503188758e-06	TRUE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4649.t1	0.299086707612502	0.81400509307815	-279.222938318134	-282.259928651752	17	12	1697.49776272258	0	0	0	0	0.000679475497862015	0.00833187405577422	0.311392256718674	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4650.t1	0.0535288138505366	0.257730314442609	-413.43856934259	-418.885419318396	17	12	28095.5874898565	0	0	0	0	1	1	0.0160506859138466	0.111260704399126	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4651.t1	0.0855800137593575	0.359516822403426	-231.660677936442	-236.488837002773	17	12	511.984535537493	0	0	0	0	0.268467025840879	0.649938116304694	0.976446609562482	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___TS.g26337.t3	0.614666582779186	1	-207.437027394931	-209.215906774032	17	12	303.797402033539	0	0	0	0	0.00210190857179996	0.0203294660766069	0.428509349007684	1	FALSE	FALSE	FALSE
Montipora_capitata_HIv3___RNAseq.g4653.t1	0.563273163033505	1	-228.891734592394	-230.843891498937	17	12	657.264836975897	0	0	0	0	0.416907131208978	0.832805737226134	0.504324543026156	1	FALSE	FALSE	FALSE
