"gene_id","module","color","kME_own","kME_20","kME_16","kME_23","kME_2","kME_4","kME_18","kME_7","kME_13","kME_12","kME_17","kME_19","kME_8","kME_22","kME_9","kME_24","kME_1","kME_5","kME_15","kME_11","kME_14","kME_21","kME_10","kME_3","kME_6","kME_0"
"Pocillopora_acuta_HIv2___RNAseq.g7573.t1","ME3","brown",0.75621986254698,0.20696792179818,0.466915446661666,0.272480106489183,0.731363262196406,0.628394048367962,-0.141676308814666,-0.186614858751842,-0.345613920801282,-0.303942178505413,-0.394668630695053,-0.699038862288677,-0.589515215695471,-0.133504424980045,-0.336988096658739,-0.498732202958427,-0.860959495592753,-0.484367726239618,0.0837301278594287,0.188304881220584,0.223777466261194,0.511029756160274,0.338075247909913,0.75621986254698,0.659738848796487,-0.492447575102388
"Pocillopora_acuta_HIv2___RNAseq.g7574.t1","ME0","grey",0.0530323208405192,0.24056441979745,0.0923449702475649,0.13579229155676,-0.0844782167301461,0.065832957096697,-0.0458078498314086,-0.259349540698781,0.0008079490489392,-0.0465072162046606,0.29653903918951,0.200653344543429,0.0112362170018754,0.0937812466383343,-0.354252241365391,0.0756504666083536,-0.0905912595751169,0.217048687199141,0.133391415707716,0.265938718609122,0.527391048814147,0.316576360133754,-0.0530648888503207,0.161428256861418,0.114519756057223,0.0530323208405192
"Pocillopora_acuta_HIv2___TS.g6127.t1","ME7","black",0.619473686314541,-0.387924308824148,-0.142720782705019,-0.210188331493065,-0.365991967592724,-0.262344627262086,0.228928979964252,0.619473686314541,0.599828134617266,0.453256177241895,0.0545932184744371,0.0691791625602639,0.227366771791966,-0.202756488399374,0.26442751520621,0.277718677527216,0.553990290585783,0.104881060860256,-0.324146714429197,-0.488497208608779,-0.551735005586256,-0.71416774228216,-0.443570816789578,-0.767407720556412,-0.457055947004399,-0.230964327229483
"Pocillopora_acuta_HIv2___RNAseq.g7576.t1","ME8","pink",0.565591603367727,-0.446626403815658,-0.246377349268297,-0.322067919089393,-0.304246389896574,-0.594857824396896,0.46057913442157,0.291149391860179,0.548841590405179,-0.166628413269571,-0.113542011570154,-0.155879940455443,0.565591603367727,0.270901498438174,0.475039405350837,0.316781416792589,0.404632826746171,0.325941696525616,-0.120417418017682,-0.11954766218312,-0.0878984373942905,-0.116915716860454,-0.118966961091892,-0.525797701128708,-0.416567336188479,-0.046402734671382
"Pocillopora_acuta_HIv2___RNAseq.g7577.t1","ME3","brown",0.449615287124981,-0.0831068063537214,-0.208826384561732,-0.0536308560379951,0.0820207400852964,0.142081465433283,-0.465817329540973,-0.461485352024044,-0.578990597206386,-0.218185303239533,-0.363021981391141,-0.184184965116291,-0.425898752202335,-0.102756632087779,0.274369363033663,-0.307700825178631,-0.174823159831919,-0.0659458873240295,0.134425752443019,-0.148057611778237,0.290305585764377,0.00665040494411519,0.48164278942858,0.449615287124981,0.480937555796271,0.17615640626336
"Pocillopora_acuta_HIv2___RNAseq.g7578.t1","ME3","brown",0.52411834439974,-0.126395640528588,0.0224496080168588,0.0327358167234693,0.000238440270636929,0.266304505398382,-0.574916580955419,-0.62651734165095,-0.56590930352892,-0.25922439004845,0.0155151667732173,-0.184876212962661,-0.444501534813109,0.0620618183197871,0.180812467754505,-0.159883892233558,-0.217461901348047,0.0984259949897475,-0.00808785190202495,0.169285179071178,0.504932583046483,0.222347184960064,0.311258715176765,0.52411834439974,0.554457232232368,0.268364186731883
"Pocillopora_acuta_HIv2___RNAseq.g7579.t1","ME2","blue",0.735124946001029,0.50862139466502,0.592814464338426,0.427442844295671,0.735124946001029,0.695255870304866,0.00229708472315402,0.389068024978898,-0.255149962878781,0.513269327867138,0.0317723899042536,-0.145919120597286,-0.634125423754506,-0.355343698126319,-0.29429889168326,-0.523769101215063,-0.54978877766934,-0.890388812269007,-0.248953591732908,-0.270914319416332,-0.629533921281513,-0.275327687678742,0.00540349602666813,0.218978767619288,0.0147827214745239,-0.48816744247425
"Pocillopora_acuta_HIv2___RNAseq.g7580.t1","ME0","grey",-0.0035523672880492,-0.261921170512716,-0.0064617057241053,-0.119725229740733,-0.100475546445592,0.0211754117078304,-0.186165166233493,0.203155123651255,0.0423998752177011,0.242553487120329,0.00263343146773071,0.00994604217897894,-0.136240226822479,-0.183387697820199,0.171841083663061,-0.0436156778928994,0.213956823310464,-0.0503390726858243,-0.113400227407981,-0.350591544998595,-0.404384881604845,-0.41937272390856,-0.0922745103545137,-0.235989178330739,-0.145144732764875,-0.0035523672880492
"Pocillopora_acuta_HIv2___RNAseq.g7581.t1","ME0","grey",0.17193223615631,0.0413872317144796,0.127280595774961,0.0327618566723156,0.0480270851321784,0.175233634226765,-0.248355032715076,-0.175024014270502,-0.212210350162833,-0.0250465187656603,0.198593707149546,0.0472722353955456,-0.177273575590412,-0.128047589738105,-0.141052889777125,0.0978044864372795,-0.0973213305434779,-0.0277707674052222,0.0970660571083545,0.243819162273307,0.0569059857068338,0.0365351776166059,-0.178616459875684,0.165958698246443,0.145893136815172,0.17193223615631
"Pocillopora_acuta_HIv2___RNAseq.g7582.t1","ME1","turquoise",0.447913920523104,-0.233069387666754,-0.468093783232031,-0.431919144234365,-0.440222325010893,-0.366976245341919,-0.16776477663447,-0.196442258004619,-0.0294999181465687,-0.0578214679733915,-0.0327501063035042,0.412345949458947,0.234368971454894,0.170953849802069,0.224627373682543,-0.136807582424165,0.447913920523104,0.391106361530997,0.170237424290243,-0.449668906622223,0.0801056469219914,-0.154884400209291,0.320169889321863,-0.131002751174406,-0.159400632332753,0.475858092462936
